,Source,Target,Regulation
935,hsa-mir-429,LINC02128,miRNA-lncRNA
936,hsa-mir-4295,CASC19,miRNA-lncRNA
937,hsa-mir-4295,H19,miRNA-lncRNA
938,hsa-mir-4295,H19,miRNA-lncRNA
939,hsa-mir-4295,HOTAIR,miRNA-lncRNA
940,hsa-mir-4295,TMEM132D-AS1,miRNA-lncRNA
941,hsa-mir-4306,MIR137HG,miRNA-lncRNA
942,hsa-mir-4306,UCA1,miRNA-lncRNA
943,hsa-mir-4319,PLAC4,miRNA-lncRNA
944,hsa-mir-432-5p,LINC01783,miRNA-lncRNA
945,hsa-mir-432-5p,LINC00885,miRNA-lncRNA
946,hsa-mir-432-5p,LINC01537,miRNA-lncRNA
947,hsa-mir-432-5p,DNAH17-AS1,miRNA-lncRNA
948,hsa-mir-433-3p,IL6R-AS1,miRNA-lncRNA
949,hsa-mir-433-3p,IGFL2-AS1,miRNA-lncRNA
950,hsa-mir-4424,CRNDE,miRNA-lncRNA
951,hsa-mir-4428,LINC01748,miRNA-lncRNA
952,hsa-mir-4429,MBNL1-AS1,miRNA-lncRNA
953,hsa-mir-4429,LINC00885,miRNA-lncRNA
954,hsa-mir-4429,CDKN2B-AS1,miRNA-lncRNA
955,hsa-mir-4436a,CRNDE,miRNA-lncRNA
956,hsa-mir-4436a,UCA1,miRNA-lncRNA
957,hsa-mir-4458,LINC00885,miRNA-lncRNA
958,hsa-mir-4458,LINC02432,miRNA-lncRNA
959,hsa-mir-4458,SLC9A3-AS1,miRNA-lncRNA
960,hsa-mir-4458,CDKN2B-AS1,miRNA-lncRNA
961,hsa-mir-4458,LINC01978,miRNA-lncRNA
962,hsa-mir-4465,DLX6-AS1,miRNA-lncRNA
963,hsa-mir-4465,DUXAP8,miRNA-lncRNA
964,hsa-mir-448,DUXAP8,miRNA-lncRNA
965,hsa-mir-448,MIR503HG,miRNA-lncRNA
966,hsa-mir-449a,SLC9A3-AS1,miRNA-lncRNA
967,hsa-mir-449a,CASC19,miRNA-lncRNA
968,hsa-mir-449a,PGR-AS1,miRNA-lncRNA
969,hsa-mir-449b-5p,SLC9A3-AS1,miRNA-lncRNA
970,hsa-mir-449b-5p,CASC19,miRNA-lncRNA
971,hsa-mir-449b-5p,PGR-AS1,miRNA-lncRNA
972,hsa-mir-449c-5p,LINC00842,miRNA-lncRNA
973,hsa-mir-449c-5p,DUXAP8,miRNA-lncRNA
974,hsa-mir-4500,LINC00885,miRNA-lncRNA
975,hsa-mir-4500,LINC02432,miRNA-lncRNA
976,hsa-mir-4500,SLC9A3-AS1,miRNA-lncRNA
977,hsa-mir-4500,CDKN2B-AS1,miRNA-lncRNA
978,hsa-mir-4500,LINC01978,miRNA-lncRNA
979,hsa-mir-450b-5p,PURPL,miRNA-lncRNA
980,hsa-mir-450b-5p,LIFR-AS1,miRNA-lncRNA
981,hsa-mir-450b-5p,LIFR-AS1,miRNA-lncRNA
982,hsa-mir-450b-5p,FIRRE,miRNA-lncRNA
983,hsa-mir-452-5p,LINC01537,miRNA-lncRNA
984,hsa-mir-452-5p,DUXAP8,miRNA-lncRNA
985,hsa-mir-452-5p,FIRRE,miRNA-lncRNA
986,hsa-mir-452-5p,MIR503HG,miRNA-lncRNA
987,hsa-mir-4524a-5p,DLX6-AS1,miRNA-lncRNA
988,hsa-mir-4524a-5p,CDKN2B-AS1,miRNA-lncRNA
989,hsa-mir-4524a-5p,LINC00659,miRNA-lncRNA
990,hsa-mir-4524b-5p,DLX6-AS1,miRNA-lncRNA
991,hsa-mir-4524b-5p,CDKN2B-AS1,miRNA-lncRNA
992,hsa-mir-4524b-5p,LINC00659,miRNA-lncRNA
993,hsa-mir-4525,SLC9A3-AS1,miRNA-lncRNA
994,hsa-mir-4525,MIR497HG,miRNA-lncRNA
995,hsa-mir-454-3p,CASC19,miRNA-lncRNA
996,hsa-mir-454-3p,H19,miRNA-lncRNA
997,hsa-mir-454-3p,H19,miRNA-lncRNA
998,hsa-mir-454-3p,HOTAIR,miRNA-lncRNA
999,hsa-mir-454-3p,TMEM132D-AS1,miRNA-lncRNA
1000,hsa-mir-455-3p,LINC01511,miRNA-lncRNA
1001,hsa-mir-455-3p,CRNDE,miRNA-lncRNA
1002,hsa-mir-4640-3p,LIFR-AS1,miRNA-lncRNA
1003,hsa-mir-4640-3p,H19,miRNA-lncRNA
1004,hsa-mir-4640-5p,DNAH17-AS1,miRNA-lncRNA
1005,hsa-mir-4640-5p,UCA1,miRNA-lncRNA
1006,hsa-mir-4640-5p,FIRRE,miRNA-lncRNA
1007,hsa-mir-4644,MIR137HG,miRNA-lncRNA
1008,hsa-mir-4644,UCA1,miRNA-lncRNA
1009,hsa-mir-4676-3p,LINC01537,miRNA-lncRNA
1010,hsa-mir-4676-3p,DUXAP8,miRNA-lncRNA
1011,hsa-mir-4676-3p,FIRRE,miRNA-lncRNA
1012,hsa-mir-4676-3p,MIR503HG,miRNA-lncRNA
1013,hsa-mir-4677-3p,LIFR-AS1,miRNA-lncRNA
1014,hsa-mir-4677-3p,LIFR-AS1,miRNA-lncRNA
1015,hsa-mir-4677-3p,HOTAIR,miRNA-lncRNA
1016,hsa-mir-4677-3p,LINC02418,miRNA-lncRNA
1017,hsa-mir-4677-3p,GAS6-AS1,miRNA-lncRNA
1018,hsa-mir-4677-3p,GAS6-AS1,miRNA-lncRNA
1019,hsa-mir-4677-3p,DUXAP8,miRNA-lncRNA
1020,hsa-mir-4701-5p,H19,miRNA-lncRNA
1021,hsa-mir-4701-5p,H19,miRNA-lncRNA
1022,hsa-mir-4701-5p,MIR497HG,miRNA-lncRNA
1023,hsa-mir-4703-5p,MIR137HG,miRNA-lncRNA
1024,hsa-mir-4703-5p,LIFR-AS1,miRNA-lncRNA
1025,hsa-mir-4726-5p,DNAH17-AS1,miRNA-lncRNA
1026,hsa-mir-4726-5p,UCA1,miRNA-lncRNA
1027,hsa-mir-4726-5p,FIRRE,miRNA-lncRNA
1028,hsa-mir-4731-5p,LINC00885,miRNA-lncRNA
1029,hsa-mir-4731-5p,SLC9A3-AS1,miRNA-lncRNA
1030,hsa-mir-4731-5p,LINC00858,miRNA-lncRNA
1031,hsa-mir-4731-5p,H19,miRNA-lncRNA
1032,hsa-mir-4731-5p,H19,miRNA-lncRNA
1033,hsa-mir-4731-5p,IGF2-AS,miRNA-lncRNA
1034,hsa-mir-4731-5p,PGR-AS1,miRNA-lncRNA
1035,hsa-mir-4731-5p,HOTAIR,miRNA-lncRNA
1036,hsa-mir-4731-5p,MIR497HG,miRNA-lncRNA
1037,hsa-mir-4731-5p,DUXAP8,miRNA-lncRNA
1038,hsa-mir-4735-3p,H19,miRNA-lncRNA
1039,hsa-mir-4735-3p,UCA1,miRNA-lncRNA
1040,hsa-mir-4735-3p,DUXAP8,miRNA-lncRNA
1041,hsa-mir-4739,LINC00885,miRNA-lncRNA
1042,hsa-mir-4739,SLC9A3-AS1,miRNA-lncRNA
1043,hsa-mir-4739,H19,miRNA-lncRNA
1044,hsa-mir-4739,LINC00922,miRNA-lncRNA
1045,hsa-mir-4739,LINC01979,miRNA-lncRNA
1046,hsa-mir-4739,LINC00163,miRNA-lncRNA
1047,hsa-mir-4739,LINC00163,miRNA-lncRNA
1048,hsa-mir-4756-5p,LINC00885,miRNA-lncRNA
1049,hsa-mir-4756-5p,SLC9A3-AS1,miRNA-lncRNA
1050,hsa-mir-4756-5p,H19,miRNA-lncRNA
1051,hsa-mir-4756-5p,LINC00922,miRNA-lncRNA
1052,hsa-mir-4756-5p,DNAH17-AS1,miRNA-lncRNA
1053,hsa-mir-4756-5p,LINC01979,miRNA-lncRNA
1054,hsa-mir-4756-5p,LINC00163,miRNA-lncRNA
1055,hsa-mir-4756-5p,LINC00163,miRNA-lncRNA
1056,hsa-mir-4761-3p,CASC8,miRNA-lncRNA
1057,hsa-mir-4761-3p,H19,miRNA-lncRNA
1058,hsa-mir-4761-5p,LINC01748,miRNA-lncRNA
1059,hsa-mir-4761-5p,LIFR-AS1,miRNA-lncRNA
1060,hsa-mir-4761-5p,CASC8,miRNA-lncRNA
1061,hsa-mir-4761-5p,LINC00858,miRNA-lncRNA
1062,hsa-mir-4761-5p,LINC00858,miRNA-lncRNA
1063,hsa-mir-4761-5p,H19,miRNA-lncRNA
1064,hsa-mir-4761-5p,H19,miRNA-lncRNA
1065,hsa-mir-4761-5p,UCA1,miRNA-lncRNA
1066,hsa-mir-4761-5p,MIR503HG,miRNA-lncRNA
1067,hsa-mir-4766-3p,FIRRE,miRNA-lncRNA
1068,hsa-mir-4766-5p,SFTA1P,miRNA-lncRNA
1069,hsa-mir-4770,UCA1,miRNA-lncRNA
1070,hsa-mir-4770,MIR503HG,miRNA-lncRNA
1071,hsa-mir-4784,LINC00885,miRNA-lncRNA
1072,hsa-mir-4784,LINC00885,miRNA-lncRNA
1073,hsa-mir-4784,CASC19,miRNA-lncRNA
1074,hsa-mir-4784,IGF2-AS,miRNA-lncRNA
1075,hsa-mir-483-3p,NPSR1-AS1,miRNA-lncRNA
1076,hsa-mir-483-3p,H19,miRNA-lncRNA
1077,hsa-mir-483-3p,H19,miRNA-lncRNA
1078,hsa-mir-483-3p,PAUPAR,miRNA-lncRNA
1079,hsa-mir-485-3p,SLC9A3-AS1,miRNA-lncRNA
1080,hsa-mir-485-3p,LINC00461,miRNA-lncRNA
1081,hsa-mir-485-3p,GAS1RR,miRNA-lncRNA
1082,hsa-mir-485-5p,LINC01102,miRNA-lncRNA
1083,hsa-mir-485-5p,MBNL1-AS1,miRNA-lncRNA
1084,hsa-mir-485-5p,LINC00885,miRNA-lncRNA
1085,hsa-mir-485-5p,SLC9A3-AS1,miRNA-lncRNA
1086,hsa-mir-485-5p,PAUPAR,miRNA-lncRNA
1087,hsa-mir-485-5p,PGR-AS1,miRNA-lncRNA
1088,hsa-mir-485-5p,LINC00659,miRNA-lncRNA
1089,hsa-mir-485-5p,DUXAP8,miRNA-lncRNA
1090,hsa-mir-485-5p,DUXAP8,miRNA-lncRNA
1091,hsa-mir-486-5p,SLC9A3-AS1,miRNA-lncRNA
1092,hsa-mir-486-5p,PAUPAR,miRNA-lncRNA
1093,hsa-mir-488-3p,SLC9A3-AS1,miRNA-lncRNA
1094,hsa-mir-488-3p,MIR497HG,miRNA-lncRNA
1095,hsa-mir-488-3p,DUXAP8,miRNA-lncRNA
1096,hsa-mir-489-3p,TMEM132D-AS1,miRNA-lncRNA
1097,hsa-mir-489-3p,CRNDE,miRNA-lncRNA
1098,hsa-mir-489-3p,CRNDE,miRNA-lncRNA
1099,hsa-mir-489-3p,SNHG25,miRNA-lncRNA
1100,hsa-mir-489-3p,MIR503HG,miRNA-lncRNA
1101,hsa-mir-490-3p,CASC19,miRNA-lncRNA
1102,hsa-mir-490-3p,DUXAP8,miRNA-lncRNA
1103,hsa-mir-491-5p,CASC19,miRNA-lncRNA
1104,hsa-mir-491-5p,H19,miRNA-lncRNA
1105,hsa-mir-491-5p,H19,miRNA-lncRNA
1106,hsa-mir-491-5p,H19,miRNA-lncRNA
1107,hsa-mir-491-5p,IGF2-AS,miRNA-lncRNA
1108,hsa-mir-491-5p,PAUPAR,miRNA-lncRNA
1109,hsa-mir-491-5p,LINC00460,miRNA-lncRNA
1110,hsa-mir-491-5p,GAS6-AS1,miRNA-lncRNA
1111,hsa-mir-493-3p,LINC01748,miRNA-lncRNA
1112,hsa-mir-493-3p,LINC01605,miRNA-lncRNA
1113,hsa-mir-493-3p,LINC01537,miRNA-lncRNA
1114,hsa-mir-493-5p,LINC01602,miRNA-lncRNA
1115,hsa-mir-495-3p,PURPL,miRNA-lncRNA
1116,hsa-mir-495-3p,LIFR-AS1,miRNA-lncRNA
1117,hsa-mir-495-3p,DUXAP8,miRNA-lncRNA
1118,hsa-mir-497-5p,MBNL1-AS1,miRNA-lncRNA
1119,hsa-mir-497-5p,SLC9A3-AS1,miRNA-lncRNA
1120,hsa-mir-497-5p,SLC9A3-AS1,miRNA-lncRNA
1121,hsa-mir-497-5p,DLX6-AS1,miRNA-lncRNA
1122,hsa-mir-497-5p,CDKN2B-AS1,miRNA-lncRNA
1123,hsa-mir-497-5p,TMEM132D-AS1,miRNA-lncRNA
1124,hsa-mir-497-5p,LINC02128,miRNA-lncRNA
1125,hsa-mir-497-5p,LINC00922,miRNA-lncRNA
1126,hsa-mir-497-5p,MIR497HG,miRNA-lncRNA
1127,hsa-mir-497-5p,SNHG25,miRNA-lncRNA
1128,hsa-mir-497-5p,TRPM2-AS,miRNA-lncRNA
1129,hsa-mir-497-5p,MIR503HG,miRNA-lncRNA
1130,hsa-mir-498,DUXAP8,miRNA-lncRNA
1131,hsa-mir-499a-5p,DUXAP8,miRNA-lncRNA
1132,hsa-mir-499b-5p,UCA1,miRNA-lncRNA
1133,hsa-mir-499b-5p,LINC00659,miRNA-lncRNA
1134,hsa-mir-5000-3p,CRNDE,miRNA-lncRNA
1135,hsa-mir-5000-3p,UCA1,miRNA-lncRNA
1136,hsa-mir-5009-3p,ADAMTS9-AS1,miRNA-lncRNA
1137,hsa-mir-500a-3p,DUXAP8,miRNA-lncRNA
1138,hsa-mir-500b-5p,MBNL1-AS1,miRNA-lncRNA
1139,hsa-mir-5010-5p,SLC9A3-AS1,miRNA-lncRNA
1140,hsa-mir-5010-5p,MIR497HG,miRNA-lncRNA
1141,hsa-mir-503-5p,MBNL1-AS1,miRNA-lncRNA
1142,hsa-mir-503-5p,SLC9A3-AS1,miRNA-lncRNA
1143,hsa-mir-503-5p,LINC00460,miRNA-lncRNA
1144,hsa-mir-503-5p,LINC00659,miRNA-lncRNA
1145,hsa-mir-5047,MBNL1-AS1,miRNA-lncRNA
1146,hsa-mir-5047,SLC9A3-AS1,miRNA-lncRNA
1147,hsa-mir-506-3p,SLC9A3-AS1,miRNA-lncRNA
1148,hsa-mir-506-3p,DLX6-AS1,miRNA-lncRNA
1149,hsa-mir-506-5p,LINC00858,miRNA-lncRNA
1150,hsa-mir-508-3p,DUXAP8,miRNA-lncRNA
1151,hsa-mir-508-3p,MIR503HG,miRNA-lncRNA
1152,hsa-mir-5094,MBNL1-AS1,miRNA-lncRNA
1153,hsa-mir-5094,DLX6-AS1,miRNA-lncRNA
1154,hsa-mir-5094,CDKN2B-AS1,miRNA-lncRNA
1155,hsa-mir-5094,TMEM132D-AS1,miRNA-lncRNA
1156,hsa-mir-5094,LINC02128,miRNA-lncRNA
1157,hsa-mir-5094,DUXAP8,miRNA-lncRNA
1158,hsa-mir-510-5p,PLAC4,miRNA-lncRNA
1159,hsa-mir-511-3p,LINC02163,miRNA-lncRNA
1160,hsa-mir-511-3p,NPSR1-AS1,miRNA-lncRNA
1161,hsa-mir-511-3p,DLX6-AS1,miRNA-lncRNA
1162,hsa-mir-512-3p,IL6R-AS1,miRNA-lncRNA
1163,hsa-mir-512-3p,LINC01798,miRNA-lncRNA
1164,hsa-mir-512-3p,SLC9A3-AS1,miRNA-lncRNA
1165,hsa-mir-512-3p,LINC00484,miRNA-lncRNA
1166,hsa-mir-512-3p,MIR497HG,miRNA-lncRNA
1167,hsa-mir-513a-5p,PURPL,miRNA-lncRNA
1168,hsa-mir-513a-5p,LIFR-AS1,miRNA-lncRNA
1169,hsa-mir-513a-5p,LINC01234,miRNA-lncRNA
1170,hsa-mir-513a-5p,LINC00922,miRNA-lncRNA
1171,hsa-mir-513a-5p,UCA1,miRNA-lncRNA
1172,hsa-mir-513a-5p,UCA1,miRNA-lncRNA
1173,hsa-mir-513b-5p,MIR497HG,miRNA-lncRNA
1174,hsa-mir-513b-5p,UCA1,miRNA-lncRNA
1175,hsa-mir-513b-5p,MIR503HG,miRNA-lncRNA
1176,hsa-mir-513c-5p,DLX6-AS1,miRNA-lncRNA
1177,hsa-mir-514a-3p,MIR503HG,miRNA-lncRNA
1178,hsa-mir-514a-5p,FEZF1-AS1,miRNA-lncRNA
1179,hsa-mir-514a-5p,CDKN2B-AS1,miRNA-lncRNA
1180,hsa-mir-514a-5p,PAUPAR,miRNA-lncRNA
1181,hsa-mir-514a-5p,HOTAIR,miRNA-lncRNA
1182,hsa-mir-514b-3p,MIR503HG,miRNA-lncRNA
1183,hsa-mir-514b-5p,DLX6-AS1,miRNA-lncRNA
1184,hsa-mir-515-5p,LINC01811,miRNA-lncRNA
1185,hsa-mir-515-5p,PURPL,miRNA-lncRNA
1186,hsa-mir-516a-5p,SLC9A3-AS1,miRNA-lncRNA
1187,hsa-mir-516b-5p,H19,miRNA-lncRNA
1188,hsa-mir-516b-5p,DUXAP8,miRNA-lncRNA
1189,hsa-mir-518a-3p,LINC01783,miRNA-lncRNA
1190,hsa-mir-518a-3p,LINC00461,miRNA-lncRNA
1191,hsa-mir-518b,LINC01783,miRNA-lncRNA
1192,hsa-mir-518b,LINC00461,miRNA-lncRNA
1193,hsa-mir-518c-3p,LINC01783,miRNA-lncRNA
1194,hsa-mir-518c-3p,LINC00461,miRNA-lncRNA
1195,hsa-mir-518d-3p,LINC01783,miRNA-lncRNA
1196,hsa-mir-518d-3p,LINC00461,miRNA-lncRNA
1197,hsa-mir-518f-3p,LINC01783,miRNA-lncRNA
1198,hsa-mir-518f-3p,LINC00461,miRNA-lncRNA
1199,hsa-mir-5194,UCA1,miRNA-lncRNA
1200,hsa-mir-5194,DUXAP8,miRNA-lncRNA
1201,hsa-mir-519a-3p,LINC01419,miRNA-lncRNA
1202,hsa-mir-519a-3p,H19,miRNA-lncRNA
1203,hsa-mir-519a-3p,PAUPAR,miRNA-lncRNA
1204,hsa-mir-519a-3p,HOTAIR,miRNA-lncRNA
1205,hsa-mir-519a-3p,DUXAP8,miRNA-lncRNA
1206,hsa-mir-519b-3p,LINC01419,miRNA-lncRNA
1207,hsa-mir-519b-3p,H19,miRNA-lncRNA
1208,hsa-mir-519b-3p,PAUPAR,miRNA-lncRNA
1209,hsa-mir-519b-3p,HOTAIR,miRNA-lncRNA
1210,hsa-mir-519b-3p,DUXAP8,miRNA-lncRNA
1211,hsa-mir-519c-3p,LINC01419,miRNA-lncRNA
1212,hsa-mir-519c-3p,H19,miRNA-lncRNA
1213,hsa-mir-519c-3p,PAUPAR,miRNA-lncRNA
1214,hsa-mir-519c-3p,HOTAIR,miRNA-lncRNA
1215,hsa-mir-519c-3p,DUXAP8,miRNA-lncRNA
1216,hsa-mir-519d-3p,IL6R-AS1,miRNA-lncRNA
1217,hsa-mir-519d-3p,LINC01798,miRNA-lncRNA
1218,hsa-mir-519d-3p,H19,miRNA-lncRNA
1219,hsa-mir-519d-3p,PAUPAR,miRNA-lncRNA
1220,hsa-mir-519d-3p,HOTAIR,miRNA-lncRNA
1221,hsa-mir-519d-3p,LINC02188,miRNA-lncRNA
1222,hsa-mir-519e-5p,LINC01811,miRNA-lncRNA
1223,hsa-mir-519e-5p,PURPL,miRNA-lncRNA
1224,hsa-mir-520a-3p,IL6R-AS1,miRNA-lncRNA
1225,hsa-mir-520a-3p,LINC01798,miRNA-lncRNA
1226,hsa-mir-520a-3p,CDKN2B-AS1,miRNA-lncRNA
1227,hsa-mir-520a-3p,LINC00484,miRNA-lncRNA
1228,hsa-mir-520a-3p,LINC00858,miRNA-lncRNA
1229,hsa-mir-520a-5p,LINC01748,miRNA-lncRNA
1230,hsa-mir-520a-5p,DLX6-AS1,miRNA-lncRNA
1231,hsa-mir-520a-5p,H19,miRNA-lncRNA
1232,hsa-mir-520a-5p,LINC01234,miRNA-lncRNA
1233,hsa-mir-520a-5p,LINC00659,miRNA-lncRNA
1234,hsa-mir-520b,IL6R-AS1,miRNA-lncRNA
1235,hsa-mir-520b,LINC01798,miRNA-lncRNA
1236,hsa-mir-520b,CDKN2B-AS1,miRNA-lncRNA
1237,hsa-mir-520b,LINC00484,miRNA-lncRNA
1238,hsa-mir-520b,LINC00858,miRNA-lncRNA
1239,hsa-mir-520c-3p,IL6R-AS1,miRNA-lncRNA
1240,hsa-mir-520c-3p,LINC01798,miRNA-lncRNA
1241,hsa-mir-520c-3p,CDKN2B-AS1,miRNA-lncRNA
1242,hsa-mir-520c-3p,LINC00484,miRNA-lncRNA
1243,hsa-mir-520c-3p,LINC00858,miRNA-lncRNA
1244,hsa-mir-520d-3p,IL6R-AS1,miRNA-lncRNA
1245,hsa-mir-520d-3p,LINC01798,miRNA-lncRNA
1246,hsa-mir-520d-3p,CDKN2B-AS1,miRNA-lncRNA
1247,hsa-mir-520d-3p,LINC00484,miRNA-lncRNA
1248,hsa-mir-520d-3p,LINC00858,miRNA-lncRNA
1249,hsa-mir-520d-5p,GAS1RR,miRNA-lncRNA
1250,hsa-mir-520d-5p,SCARNA9,miRNA-lncRNA
1251,hsa-mir-520d-5p,DUXAP8,miRNA-lncRNA
1252,hsa-mir-520e,IL6R-AS1,miRNA-lncRNA
1253,hsa-mir-520e,LINC01798,miRNA-lncRNA
1254,hsa-mir-520e,CDKN2B-AS1,miRNA-lncRNA
1255,hsa-mir-520e,LINC00484,miRNA-lncRNA
1256,hsa-mir-520e,LINC00858,miRNA-lncRNA
1257,hsa-mir-520f-3p,MBNL1-AS1,miRNA-lncRNA
1258,hsa-mir-520f-3p,CASC19,miRNA-lncRNA
1259,hsa-mir-520g-3p,IL6R-AS1,miRNA-lncRNA
1260,hsa-mir-520g-3p,LINC01798,miRNA-lncRNA
1261,hsa-mir-520g-3p,IGF2-AS,miRNA-lncRNA
1262,hsa-mir-520g-3p,PAUPAR,miRNA-lncRNA
1263,hsa-mir-520g-3p,HOTAIR,miRNA-lncRNA
1264,hsa-mir-520g-3p,LINC02188,miRNA-lncRNA
1265,hsa-mir-520h,IL6R-AS1,miRNA-lncRNA
1266,hsa-mir-520h,LINC01798,miRNA-lncRNA
1267,hsa-mir-520h,IGF2-AS,miRNA-lncRNA
1268,hsa-mir-520h,PAUPAR,miRNA-lncRNA
1269,hsa-mir-520h,HOTAIR,miRNA-lncRNA
1270,hsa-mir-520h,LINC02188,miRNA-lncRNA
1271,hsa-mir-522-3p,MIR503HG,miRNA-lncRNA
1272,hsa-mir-524-5p,GAS1RR,miRNA-lncRNA
1273,hsa-mir-524-5p,SCARNA9,miRNA-lncRNA
1274,hsa-mir-524-5p,DUXAP8,miRNA-lncRNA
1275,hsa-mir-525-5p,LINC01748,miRNA-lncRNA
1276,hsa-mir-525-5p,DLX6-AS1,miRNA-lncRNA
1277,hsa-mir-525-5p,H19,miRNA-lncRNA
1278,hsa-mir-525-5p,LINC01234,miRNA-lncRNA
1279,hsa-mir-525-5p,LINC00659,miRNA-lncRNA
1280,hsa-mir-526b-3p,IL6R-AS1,miRNA-lncRNA
1281,hsa-mir-526b-3p,LINC01798,miRNA-lncRNA
1282,hsa-mir-526b-3p,H19,miRNA-lncRNA
1283,hsa-mir-526b-3p,PAUPAR,miRNA-lncRNA
1284,hsa-mir-526b-3p,HOTAIR,miRNA-lncRNA
1285,hsa-mir-526b-3p,LINC02188,miRNA-lncRNA
1286,hsa-mir-526b-5p,MIR497HG,miRNA-lncRNA
1287,hsa-mir-532-3p,MBNL1-AS1,miRNA-lncRNA
1288,hsa-mir-532-3p,H19,miRNA-lncRNA
1289,hsa-mir-532-5p,PURPL,miRNA-lncRNA
1290,hsa-mir-532-5p,CASC19,miRNA-lncRNA
1291,hsa-mir-532-5p,LINC00858,miRNA-lncRNA
1292,hsa-mir-539-3p,SLC9A3-AS1,miRNA-lncRNA
1293,hsa-mir-539-3p,LINC00461,miRNA-lncRNA
1294,hsa-mir-539-3p,GAS1RR,miRNA-lncRNA
1295,hsa-mir-541-3p,SLC9A3-AS1,miRNA-lncRNA
1296,hsa-mir-541-3p,PTGES2-AS1,miRNA-lncRNA
1297,hsa-mir-541-3p,H19,miRNA-lncRNA
1298,hsa-mir-541-3p,LINC01977,miRNA-lncRNA
1299,hsa-mir-541-3p,LINC01978,miRNA-lncRNA
1300,hsa-mir-541-5p,FIRRE,miRNA-lncRNA
1301,hsa-mir-542-3p,MBNL1-AS1,miRNA-lncRNA
1302,hsa-mir-542-3p,SLC9A3-AS1,miRNA-lncRNA
1303,hsa-mir-542-3p,LIFR-AS1,miRNA-lncRNA
1304,hsa-mir-543,CASC19,miRNA-lncRNA
1305,hsa-mir-543,CRNDE,miRNA-lncRNA
1306,hsa-mir-545-3p,LINC00402,miRNA-lncRNA
1307,hsa-mir-545-3p,LINC00402,miRNA-lncRNA
1308,hsa-mir-545-3p,DUXAP8,miRNA-lncRNA
1309,hsa-mir-545-5p,LIFR-AS1,miRNA-lncRNA
1310,hsa-mir-545-5p,LINC02128,miRNA-lncRNA
1311,hsa-mir-545-5p,CRNDE,miRNA-lncRNA
1312,hsa-mir-548o-3p,MBNL1-AS1,miRNA-lncRNA
1313,hsa-mir-548o-3p,CDKN2B-AS1,miRNA-lncRNA
1314,hsa-mir-552-3p,IL6R-AS1,miRNA-lncRNA
1315,hsa-mir-552-3p,SLC9A3-AS1,miRNA-lncRNA
1316,hsa-mir-552-3p,SLC9A3-AS1,miRNA-lncRNA
1317,hsa-mir-552-3p,LIFR-AS1,miRNA-lncRNA
1318,hsa-mir-552-5p,LINC01783,miRNA-lncRNA
1319,hsa-mir-556-3p,CRNDE,miRNA-lncRNA
1320,hsa-mir-556-3p,MIR503HG,miRNA-lncRNA
1321,hsa-mir-5581-3p,LINC00858,miRNA-lncRNA
1322,hsa-mir-5581-3p,DUXAP8,miRNA-lncRNA
1323,hsa-mir-5586-5p,FOXD3-AS1,miRNA-lncRNA
1324,hsa-mir-5586-5p,CASC19,miRNA-lncRNA
1325,hsa-mir-5590-3p,ADAMTS9-AS1,miRNA-lncRNA
1326,hsa-mir-5590-3p,PAUPAR,miRNA-lncRNA
1327,hsa-mir-5590-3p,RERG-IT1,miRNA-lncRNA
1328,hsa-mir-5590-3p,FIRRE,miRNA-lncRNA
1329,hsa-mir-561-5p,LIFR-AS1,miRNA-lncRNA
1330,hsa-mir-5688,PURPL,miRNA-lncRNA
1331,hsa-mir-5688,LIFR-AS1,miRNA-lncRNA
1332,hsa-mir-5688,DUXAP8,miRNA-lncRNA
1333,hsa-mir-5691,MBNL1-AS1,miRNA-lncRNA
1334,hsa-mir-5691,SLC9A3-AS1,miRNA-lncRNA
1335,hsa-mir-5691,CDKN2B-AS1,miRNA-lncRNA
1336,hsa-mir-574-3p,LINC01977,miRNA-lncRNA
1337,hsa-mir-574-5p,LINC02128,miRNA-lncRNA
1338,hsa-mir-576-5p,PAUPAR,miRNA-lncRNA
1339,hsa-mir-576-5p,PGR-AS1,miRNA-lncRNA
1340,hsa-mir-577,PGR-AS1,miRNA-lncRNA
1341,hsa-mir-577,DUXAP8,miRNA-lncRNA
1342,hsa-mir-579-3p,IGF2-AS,miRNA-lncRNA
1343,hsa-mir-579-3p,MIR503HG,miRNA-lncRNA
1344,hsa-mir-579-5p,SNHG25,miRNA-lncRNA
1345,hsa-mir-580-3p,LIFR-AS1,miRNA-lncRNA
1346,hsa-mir-582-3p,LINC02163,miRNA-lncRNA
1347,hsa-mir-582-5p,UCA1,miRNA-lncRNA
1348,hsa-mir-584-5p,ADAMTS9-AS2,miRNA-lncRNA
1349,hsa-mir-584-5p,DUXAP8,miRNA-lncRNA
1350,hsa-mir-585-3p,H19,miRNA-lncRNA
1351,hsa-mir-585-3p,RERG-IT1,miRNA-lncRNA
1352,hsa-mir-585-3p,GAS6-AS1,miRNA-lncRNA
1353,hsa-mir-588,H19,miRNA-lncRNA
1354,hsa-mir-588,H19,miRNA-lncRNA
1355,hsa-mir-588,MIR497HG,miRNA-lncRNA
1356,hsa-mir-590-5p,DUXAP8,miRNA-lncRNA
1357,hsa-mir-599,LINC02432,miRNA-lncRNA
1358,hsa-mir-599,CASC8,miRNA-lncRNA
1359,hsa-mir-599,H19,miRNA-lncRNA
