Source,Target,Regulation
EZH2,hsa-mir-30d,TF-miRNA
EZH2,hsa-mir-30d,TF-miRNA
EZH2,hsa-mir-31,TF-miRNA
EZH2,hsa-mir-31,TF-miRNA
EZH2,hsa-mir-31,TF-miRNA
EZH2,hsa-mir-31,TF-miRNA
EZH2,hsa-mir-34a,TF-miRNA
EZH2,hsa-mir-34a,TF-miRNA
EZH2,hsa-mir-429,TF-miRNA
EZH2,hsa-mir-429,TF-miRNA
EZH2,hsa-mir-429,TF-miRNA
EZH2,hsa-mir-568,TF-miRNA
EZH2,hsa-mir-622,TF-miRNA
EZH2,hsa-mir-9-1,TF-miRNA
EZH2,hsa-mir-9-2,TF-miRNA
FOS,hsa-mir-21,TF-miRNA
FOS,hsa-mir-21,TF-miRNA
FOS,hsa-mir-23a,TF-miRNA
FOS,hsa-mir-31,TF-miRNA
FOS,hsa-mir-34a,TF-miRNA
FOSB,hsa-mir-155,TF-miRNA
FOSB,hsa-mir-22,TF-miRNA
FOXA2,hsa-mir-122,TF-miRNA
FOXA2,hsa-mir-29a,TF-miRNA
FOXA2,hsa-mir-29b-1,TF-miRNA
FOXA2,hsa-mir-29b-2,TF-miRNA
FOXA2,hsa-mir-29c,TF-miRNA
FOXD3,hsa-mir-137,TF-miRNA
FOXD3,hsa-mir-214,TF-miRNA
FOXD3,hsa-mir-496,TF-miRNA
FOXF2,hsa-mir-200a,TF-miRNA
FOXF2,hsa-mir-200b,TF-miRNA
FOXF2,hsa-mir-429,TF-miRNA
FOXM1,hsa-mir-135b,TF-miRNA
FOXM1,hsa-mir-141,TF-miRNA
FOXM1,hsa-mir-200a,TF-miRNA
FOXM1,hsa-mir-200b,TF-miRNA
FOXM1,hsa-mir-200c,TF-miRNA
FOXM1,hsa-mir-429,TF-miRNA
FOXO1,hsa-mir-145,TF-miRNA
FOXO1,hsa-mir-491,TF-miRNA
FOXO3,hsa-let-7b,TF-miRNA
FOXO3,hsa-let-7c,TF-miRNA
FOXO3,hsa-mir-21,TF-miRNA
FOXO3,hsa-mir-30d,TF-miRNA
FOXO3,hsa-mir-34a,TF-miRNA
FOXO3,hsa-mir-34b,TF-miRNA
FOXO3,hsa-mir-34c,TF-miRNA
FOXO3,hsa-mir-622,TF-miRNA
FOXP3,hsa-mir-142,TF-miRNA
FOXP3,hsa-mir-146a,TF-miRNA
FOXP3,hsa-mir-146b,TF-miRNA
FOXP3,hsa-mir-155,TF-miRNA
FOXP3,hsa-mir-155,TF-miRNA
FOXP3,hsa-mir-155,TF-miRNA
FOXP3,hsa-mir-155,TF-miRNA
FOXP3,hsa-mir-183,TF-miRNA
FUS,hsa-mir-141,TF-miRNA
FUS,hsa-mir-200a,TF-miRNA
GATA1,hsa-mir-138-2,TF-miRNA
GATA1,hsa-mir-144,TF-miRNA
GATA1,hsa-mir-146b,TF-miRNA
GATA1,hsa-mir-148a,TF-miRNA
GATA1,hsa-mir-196b,TF-miRNA
GATA1,hsa-mir-23a,TF-miRNA
GATA1,hsa-mir-23a,TF-miRNA
GATA1,hsa-mir-24-2,TF-miRNA
GATA1,hsa-mir-27a,TF-miRNA
GATA1,hsa-mir-361,TF-miRNA
GATA1,hsa-mir-431,TF-miRNA
GATA1,hsa-mir-889,TF-miRNA
GATA2,hsa-mir-126,TF-miRNA
GATA2,hsa-mir-148a,TF-miRNA
GATA2,hsa-mir-221,TF-miRNA
GATA2,hsa-mir-23a,TF-miRNA
GATA2,hsa-mir-24-2,TF-miRNA
GATA2,hsa-mir-27a,TF-miRNA
GATA2,hsa-mir-30e,TF-miRNA
GATA2,hsa-mir-31,TF-miRNA
GATA3,hsa-mir-125a,TF-miRNA
GATA3,hsa-mir-138-1,TF-miRNA
GATA3,hsa-mir-138-2,TF-miRNA
GATA3,hsa-mir-200a,TF-miRNA
GATA3,hsa-mir-200b,TF-miRNA
GATA3,hsa-mir-200c,TF-miRNA
GATA4,hsa-mir-144,TF-miRNA
GATA4,hsa-mir-144,TF-miRNA
GATA6,hsa-mir-30d,TF-miRNA
GATA6,hsa-mir-30e,TF-miRNA
GFI1,hsa-mir-196b,TF-miRNA
GFI1,hsa-mir-21,TF-miRNA
GLI1,hsa-mir-29a,TF-miRNA
GLI1,hsa-mir-29b-1,TF-miRNA
HDAC1,hsa-mir-146a,TF-miRNA
HDAC1,hsa-mir-200a,TF-miRNA
HDAC1,hsa-mir-200b,TF-miRNA
HDAC1,hsa-mir-200b,TF-miRNA
HDAC1,hsa-mir-34a,TF-miRNA
HDAC1,hsa-mir-424,TF-miRNA
HDAC1,hsa-mir-429,TF-miRNA
HDAC1,hsa-mir-503,TF-miRNA
HDAC2,hsa-mir-130a,TF-miRNA
HDAC2,hsa-mir-141,TF-miRNA
HDAC2,hsa-mir-155,TF-miRNA
HDAC2,hsa-mir-182,TF-miRNA
HDAC2,hsa-mir-183,TF-miRNA
HDAC2,hsa-mir-200a,TF-miRNA
HDAC2,hsa-mir-200b,TF-miRNA
HDAC2,hsa-mir-200b,TF-miRNA
HDAC2,hsa-mir-200c,TF-miRNA
HDAC2,hsa-mir-200c,TF-miRNA
HDAC2,hsa-mir-424,TF-miRNA
HDAC2,hsa-mir-429,TF-miRNA
HDAC2,hsa-mir-503,TF-miRNA
HDAC2,hsa-mir-96,TF-miRNA
HDAC3,hsa-mir-181a-1,TF-miRNA
HDAC3,hsa-mir-195,TF-miRNA
HDAC3,hsa-mir-30d,TF-miRNA
HDAC3,hsa-mir-31,TF-miRNA
HDAC3,hsa-mir-96,TF-miRNA
HDAC4,hsa-mir-155,TF-miRNA
HDAC4,hsa-mir-185,TF-miRNA
HDAC4,hsa-mir-200a,TF-miRNA
HDAC4,hsa-mir-200a,TF-miRNA
HDAC4,hsa-mir-200b,TF-miRNA
HDAC4,hsa-mir-29a,TF-miRNA
HDAC4,hsa-mir-29b-1,TF-miRNA
HDAC4,hsa-mir-29c,TF-miRNA
HDAC4,hsa-mir-34a,TF-miRNA
HDAC4,hsa-mir-429,TF-miRNA
HIF1A,hsa-let-7e,TF-miRNA
HIF1A,hsa-mir-107,TF-miRNA
HIF1A,hsa-mir-126,TF-miRNA
HIF1A,hsa-mir-127,TF-miRNA
HIF1A,hsa-mir-1271,TF-miRNA
HIF1A,hsa-mir-1275,TF-miRNA
HIF1A,hsa-mir-128-1,TF-miRNA
HIF1A,hsa-mir-130a,TF-miRNA
HIF1A,hsa-mir-143,TF-miRNA
HIF1A,hsa-mir-145,TF-miRNA
HIF1A,hsa-mir-145,TF-miRNA
HIF1A,hsa-mir-145,TF-miRNA
HIF1A,hsa-mir-146a,TF-miRNA
HIF1A,hsa-mir-146a,TF-miRNA
HIF1A,hsa-mir-155,TF-miRNA
HIF1A,hsa-mir-181c,TF-miRNA
HIF1A,hsa-mir-182,TF-miRNA
HIF1A,hsa-mir-182,TF-miRNA
HIF1A,hsa-mir-183,TF-miRNA
HIF1A,hsa-mir-183,TF-miRNA
HIF1A,hsa-mir-185,TF-miRNA
HIF1A,hsa-mir-191,TF-miRNA
HIF1A,hsa-mir-191,TF-miRNA
HIF1A,hsa-mir-193a,TF-miRNA
HIF1A,hsa-mir-199a-1,TF-miRNA
HIF1A,hsa-mir-199a-2,TF-miRNA
HIF1A,hsa-mir-199a-2,TF-miRNA
HIF1A,hsa-mir-204,TF-miRNA
HIF1A,hsa-mir-205,TF-miRNA
HIF1A,hsa-mir-205,TF-miRNA
HIF1A,hsa-mir-20a,TF-miRNA
HIF1A,hsa-mir-21,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-210,TF-miRNA
HIF1A,hsa-mir-214,TF-miRNA
HIF1A,hsa-mir-214,TF-miRNA
HIF1A,hsa-mir-218-2,TF-miRNA
HIF1A,hsa-mir-224,TF-miRNA
HIF1A,hsa-mir-224,TF-miRNA
HIF1A,hsa-mir-23a,TF-miRNA
HIF1A,hsa-mir-23b,TF-miRNA
HIF1A,hsa-mir-24-2,TF-miRNA
HIF1A,hsa-mir-26a-2,TF-miRNA
HIF1A,hsa-mir-27a,TF-miRNA
HIF1A,hsa-mir-27a,TF-miRNA
HIF1A,hsa-mir-27a,TF-miRNA
HIF1A,hsa-mir-29b-2,TF-miRNA
HIF1A,hsa-mir-29c,TF-miRNA
HIF1A,hsa-mir-301a,TF-miRNA
HIF1A,hsa-mir-30b,TF-miRNA
HIF1A,hsa-mir-30d,TF-miRNA
HIF1A,hsa-mir-30d,TF-miRNA
HIF1A,hsa-mir-3120,TF-miRNA
HIF1A,hsa-mir-361,TF-miRNA
HIF1A,hsa-mir-372,TF-miRNA
HIF1A,hsa-mir-373,TF-miRNA
HIF1A,hsa-mir-376c,TF-miRNA
HIF1A,hsa-mir-382,TF-miRNA
HIF1A,hsa-mir-424,TF-miRNA
HIF1A,hsa-mir-429,TF-miRNA
HIF1A,hsa-mir-452,TF-miRNA
HIF1A,hsa-mir-454,TF-miRNA
HIF1A,hsa-mir-497,TF-miRNA
HIF1A,hsa-mir-602,TF-miRNA
HIF1A,hsa-mir-96,TF-miRNA
HIF1A,hsa-mir-96,TF-miRNA
HMGA1,hsa-mir-101-2,TF-miRNA
HMGA1,hsa-mir-196a-2,TF-miRNA
HMGA1,hsa-mir-222,TF-miRNA
HMGA1,hsa-mir-29a,TF-miRNA
HMGA1,hsa-mir-331,TF-miRNA
HNF1A,hsa-mir-122,TF-miRNA
HNF1A,hsa-mir-122,TF-miRNA
HNF1A,hsa-mir-192,TF-miRNA
HNF1A,hsa-mir-192,TF-miRNA
HNF1A,hsa-mir-192,TF-miRNA
HNF1A,hsa-mir-194-2,TF-miRNA
HNF1A,hsa-mir-194-2,TF-miRNA
HNF4A,hsa-mir-101-2,TF-miRNA
HNF4A,hsa-mir-1193,TF-miRNA
HNF4A,hsa-mir-1197,TF-miRNA
HNF4A,hsa-mir-122,TF-miRNA
HNF4A,hsa-mir-122,TF-miRNA
HNF4A,hsa-mir-122,TF-miRNA
HNF4A,hsa-mir-124-1,TF-miRNA
HNF4A,hsa-mir-134,TF-miRNA
HNF4A,hsa-mir-150,TF-miRNA
HNF4A,hsa-mir-154,TF-miRNA
HNF4A,hsa-mir-182,TF-miRNA
HNF4A,hsa-mir-183,TF-miRNA
HNF4A,hsa-mir-192,TF-miRNA
HNF4A,hsa-mir-192,TF-miRNA
HNF4A,hsa-mir-194-2,TF-miRNA
HNF4A,hsa-mir-200a,TF-miRNA
HNF4A,hsa-mir-200b,TF-miRNA
HNF4A,hsa-mir-200c,TF-miRNA
HNF4A,hsa-mir-299,TF-miRNA
HNF4A,hsa-mir-329-1,TF-miRNA
HNF4A,hsa-mir-329-2,TF-miRNA
HNF4A,hsa-mir-34a,TF-miRNA
HNF4A,hsa-mir-369,TF-miRNA
HNF4A,hsa-mir-376a-1,TF-miRNA
HNF4A,hsa-mir-376b,TF-miRNA
HNF4A,hsa-mir-376c,TF-miRNA
HNF4A,hsa-mir-377,TF-miRNA
HNF4A,hsa-mir-379,TF-miRNA
HNF4A,hsa-mir-380,TF-miRNA
HNF4A,hsa-mir-381,TF-miRNA
HNF4A,hsa-mir-382,TF-miRNA
HNF4A,hsa-mir-409,TF-miRNA
HNF4A,hsa-mir-410,TF-miRNA
HNF4A,hsa-mir-411,TF-miRNA
HNF4A,hsa-mir-412,TF-miRNA
HNF4A,hsa-mir-485,TF-miRNA
HNF4A,hsa-mir-487a,TF-miRNA
HNF4A,hsa-mir-487b,TF-miRNA
HNF4A,hsa-mir-494,TF-miRNA
HNF4A,hsa-mir-495,TF-miRNA
HNF4A,hsa-mir-496,TF-miRNA
HNF4A,hsa-mir-539,TF-miRNA
HNF4A,hsa-mir-543,TF-miRNA
HNF4A,hsa-mir-654,TF-miRNA
HNF4A,hsa-mir-655,TF-miRNA
HNF4A,hsa-mir-656,TF-miRNA
HNF4A,hsa-mir-668,TF-miRNA
HNF4A,hsa-mir-7-2,TF-miRNA
HNF4A,hsa-mir-758,TF-miRNA
HNF4A,hsa-mir-889,TF-miRNA
HNF4A,hsa-mir-96,TF-miRNA
HOXA10,hsa-let-7c,TF-miRNA
HOXA10,hsa-mir-100,TF-miRNA
HOXA10,hsa-mir-125b-1,TF-miRNA
HOXA10,hsa-mir-125b-2,TF-miRNA
HOXA10,hsa-mir-99a,TF-miRNA
HOXA9,hsa-mir-196b,TF-miRNA
HOXA9,hsa-mir-21,TF-miRNA
HOXB7,hsa-mir-221,TF-miRNA
HOXB7,hsa-mir-222,TF-miRNA
HSF1,hsa-mir-135b,TF-miRNA
HSF1,hsa-mir-135b,TF-miRNA
HSF1,hsa-mir-432,TF-miRNA
HSF1,hsa-mir-432,TF-miRNA
HSF2,hsa-mir-182,TF-miRNA
HSF2,hsa-mir-183,TF-miRNA
HSF2,hsa-mir-96,TF-miRNA
ILF3,hsa-mir-590,TF-miRNA
ILF3,hsa-mir-7-1,TF-miRNA
IRF1,hsa-mir-155,TF-miRNA
IRF3,hsa-mir-155,TF-miRNA
IRF3,hsa-mir-576,TF-miRNA
JUN,hsa-mir-106b,TF-miRNA
JUN,hsa-mir-127,TF-miRNA
JUN,hsa-mir-135b,TF-miRNA
JUN,hsa-mir-139,TF-miRNA
JUN,hsa-mir-141,TF-miRNA
JUN,hsa-mir-144,TF-miRNA
JUN,hsa-mir-146a,TF-miRNA
JUN,hsa-mir-184,TF-miRNA
JUN,hsa-mir-184,TF-miRNA
JUN,hsa-mir-18b,TF-miRNA
JUN,hsa-mir-200a,TF-miRNA
JUN,hsa-mir-200b,TF-miRNA
JUN,hsa-mir-200c,TF-miRNA
JUN,hsa-mir-21,TF-miRNA
JUN,hsa-mir-221,TF-miRNA
JUN,hsa-mir-221,TF-miRNA
JUN,hsa-mir-221,TF-miRNA
JUN,hsa-mir-222,TF-miRNA
JUN,hsa-mir-222,TF-miRNA
JUN,hsa-mir-222,TF-miRNA
JUN,hsa-mir-224,TF-miRNA
JUN,hsa-mir-23a,TF-miRNA
JUN,hsa-mir-23b,TF-miRNA
JUN,hsa-mir-25,TF-miRNA
JUN,hsa-mir-31,TF-miRNA
JUN,hsa-mir-3188,TF-miRNA
JUN,hsa-mir-429,TF-miRNA
JUN,hsa-mir-630,TF-miRNA
JUN,hsa-mir-93,TF-miRNA
JUNB,hsa-mir-135b,TF-miRNA
JUNB,hsa-mir-155,TF-miRNA
JUND,hsa-mir-29b-1,TF-miRNA
KAT2B,hsa-mir-141,TF-miRNA
KAT2B,hsa-mir-200c,TF-miRNA
KLF4,hsa-mir-1-2,TF-miRNA
KLF4,hsa-mir-134,TF-miRNA
KLF4,hsa-mir-143,TF-miRNA
KLF4,hsa-mir-145,TF-miRNA
KLF4,hsa-mir-150,TF-miRNA
KLF4,hsa-mir-15a,TF-miRNA
KLF4,hsa-mir-182,TF-miRNA
KLF4,hsa-mir-183,TF-miRNA
KLF4,hsa-mir-200a,TF-miRNA
KLF4,hsa-mir-200b,TF-miRNA
KLF4,hsa-mir-200c,TF-miRNA
KLF4,hsa-mir-206,TF-miRNA
KLF4,hsa-mir-21,TF-miRNA
KLF4,hsa-mir-31,TF-miRNA
KLF4,hsa-mir-429,TF-miRNA
KLF4,hsa-mir-96,TF-miRNA
KLF5,hsa-mir-141,TF-miRNA
KLF5,hsa-mir-200a,TF-miRNA
KLF5,hsa-mir-200b,TF-miRNA
KLF5,hsa-mir-200c,TF-miRNA
KLF5,hsa-mir-429,TF-miRNA
KLF8,hsa-mir-132,TF-miRNA
KLF8,hsa-mir-141,TF-miRNA
KLF9,hsa-mir-21,TF-miRNA
LEF1,hsa-mir-124-1,TF-miRNA
LEF1,hsa-mir-124-2,TF-miRNA
LEF1,hsa-mir-124-3,TF-miRNA
LEF1,hsa-mir-150,TF-miRNA
LEF1,hsa-mir-181a-2,TF-miRNA
LEF1,hsa-mir-182,TF-miRNA
LEF1,hsa-mir-183,TF-miRNA
LEF1,hsa-mir-30e,TF-miRNA
LEF1,hsa-mir-372,TF-miRNA
LEF1,hsa-mir-373,TF-miRNA
LEF1,hsa-mir-96,TF-miRNA
LMO2,hsa-mir-142,TF-miRNA
MAX,hsa-mir-106a,TF-miRNA
MAX,hsa-mir-106b,TF-miRNA
MAX,hsa-mir-17,TF-miRNA
MAX,hsa-mir-18a,TF-miRNA
MAX,hsa-mir-18b,TF-miRNA
MAX,hsa-mir-193a,TF-miRNA
MAX,hsa-mir-19a,TF-miRNA
MAX,hsa-mir-19b-1,TF-miRNA
MAX,hsa-mir-19b-2,TF-miRNA
MAX,hsa-mir-20a,TF-miRNA
MAX,hsa-mir-20b,TF-miRNA
MAX,hsa-mir-25,TF-miRNA
MAX,hsa-mir-363,TF-miRNA
MAX,hsa-mir-92a-1,TF-miRNA
MAX,hsa-mir-92a-2,TF-miRNA
MAX,hsa-mir-93,TF-miRNA
MECP2,hsa-mir-137,TF-miRNA
MECP2,hsa-mir-184,TF-miRNA
MEF2A,hsa-mir-1-1,TF-miRNA
MEF2A,hsa-mir-1-2,TF-miRNA
MEF2A,hsa-mir-23a,TF-miRNA
MEF2A,hsa-mir-24-2,TF-miRNA
MEF2A,hsa-mir-27a,TF-miRNA
MEF2A,hsa-mir-410,TF-miRNA
MEF2A,hsa-mir-424,TF-miRNA
MEF2A,hsa-mir-433,TF-miRNA
MEF2A,hsa-mir-503,TF-miRNA
MEF2A,hsa-mir-92b,TF-miRNA
MEF2C,hsa-mir-424,TF-miRNA
MEF2C,hsa-mir-503,TF-miRNA
MEIS1,hsa-mir-196b,TF-miRNA
MEIS1,hsa-mir-21,TF-miRNA
MEN1,hsa-mir-23a,TF-miRNA
MEN1,hsa-mir-23b,TF-miRNA
MEN1,hsa-mir-24-1,TF-miRNA
MEN1,hsa-mir-24-2,TF-miRNA
MEN1,hsa-mir-27a,TF-miRNA
MEN1,hsa-mir-27b,TF-miRNA
MITF,hsa-let-7a-1,TF-miRNA
MITF,hsa-let-7d,TF-miRNA
MITF,hsa-let-7f-1,TF-miRNA
MITF,hsa-let-7i,TF-miRNA
MITF,hsa-mir-106a,TF-miRNA
MITF,hsa-mir-125b-2,TF-miRNA
MITF,hsa-mir-146a,TF-miRNA
MITF,hsa-mir-148b,TF-miRNA
MITF,hsa-mir-18b,TF-miRNA
MITF,hsa-mir-19b-2,TF-miRNA
MITF,hsa-mir-204,TF-miRNA
MITF,hsa-mir-20b,TF-miRNA
MITF,hsa-mir-211,TF-miRNA
MITF,hsa-mir-221,TF-miRNA
MITF,hsa-mir-221,TF-miRNA
MITF,hsa-mir-222,TF-miRNA
MITF,hsa-mir-222,TF-miRNA
MITF,hsa-mir-29a,TF-miRNA
MITF,hsa-mir-29b-1,TF-miRNA
MITF,hsa-mir-363,TF-miRNA
MITF,hsa-mir-92a-2,TF-miRNA
MITF,hsa-mir-92b,TF-miRNA
MTA1,hsa-mir-22,TF-miRNA
MYB,hsa-mir-141,TF-miRNA
MYB,hsa-mir-143,TF-miRNA
MYB,hsa-mir-148a,TF-miRNA
MYB,hsa-mir-155,TF-miRNA
MYB,hsa-mir-155,TF-miRNA
MYB,hsa-mir-15a,TF-miRNA
MYB,hsa-mir-200a,TF-miRNA
MYB,hsa-mir-200b,TF-miRNA
MYB,hsa-mir-200c,TF-miRNA
MYB,hsa-mir-429,TF-miRNA
MYC,hsa-let-7a-1,TF-miRNA
MYC,hsa-let-7a-2,TF-miRNA
MYC,hsa-let-7b,TF-miRNA
MYC,hsa-let-7c,TF-miRNA
MYC,hsa-let-7d,TF-miRNA
MYC,hsa-let-7d,TF-miRNA
MYC,hsa-let-7e,TF-miRNA
MYC,hsa-let-7f-1,TF-miRNA
MYC,hsa-let-7g,TF-miRNA
MYC,hsa-let-7i,TF-miRNA
MYC,hsa-mir-100,TF-miRNA
MYC,hsa-mir-101-2,TF-miRNA
MYC,hsa-mir-106a,TF-miRNA
MYC,hsa-mir-106a,TF-miRNA
MYC,hsa-mir-106b,TF-miRNA
MYC,hsa-mir-106b,TF-miRNA
MYC,hsa-mir-122,TF-miRNA
MYC,hsa-mir-125b-1,TF-miRNA
MYC,hsa-mir-125b-1,TF-miRNA
MYC,hsa-mir-130a,TF-miRNA
MYC,hsa-mir-141,TF-miRNA
MYC,hsa-mir-141,TF-miRNA
MYC,hsa-mir-146a,TF-miRNA
MYC,hsa-mir-146a,TF-miRNA
MYC,hsa-mir-148a,TF-miRNA
MYC,hsa-mir-150,TF-miRNA
MYC,hsa-mir-15a,TF-miRNA
MYC,hsa-mir-15a,TF-miRNA
MYC,hsa-mir-16-1,TF-miRNA
MYC,hsa-mir-16-1,TF-miRNA
MYC,hsa-mir-17,TF-miRNA
MYC,hsa-mir-17,TF-miRNA
MYC,hsa-mir-17,TF-miRNA
MYC,hsa-mir-17,TF-miRNA
MYC,hsa-mir-17,TF-miRNA
MYC,hsa-mir-184,TF-miRNA
MYC,hsa-mir-18a,TF-miRNA
MYC,hsa-mir-18a,TF-miRNA
MYC,hsa-mir-18b,TF-miRNA
MYC,hsa-mir-195,TF-miRNA
MYC,hsa-mir-196a-1,TF-miRNA
MYC,hsa-mir-19a,TF-miRNA
MYC,hsa-mir-19a,TF-miRNA
MYC,hsa-mir-19a,TF-miRNA
MYC,hsa-mir-200c,TF-miRNA
MYC,hsa-mir-20a,TF-miRNA
MYC,hsa-mir-20a,TF-miRNA
MYC,hsa-mir-20a,TF-miRNA
MYC,hsa-mir-20b,TF-miRNA
MYC,hsa-mir-22,TF-miRNA
MYC,hsa-mir-22,TF-miRNA
MYC,hsa-mir-221,TF-miRNA
MYC,hsa-mir-221,TF-miRNA
MYC,hsa-mir-222,TF-miRNA
MYC,hsa-mir-23a,TF-miRNA
MYC,hsa-mir-23a,TF-miRNA
MYC,hsa-mir-23a,TF-miRNA
MYC,hsa-mir-23b,TF-miRNA
MYC,hsa-mir-23b,TF-miRNA
MYC,hsa-mir-24-2,TF-miRNA
MYC,hsa-mir-24-2,TF-miRNA
MYC,hsa-mir-25,TF-miRNA
MYC,hsa-mir-26a-1,TF-miRNA
MYC,hsa-mir-26a-1,TF-miRNA
MYC,hsa-mir-26a-2,TF-miRNA
MYC,hsa-mir-26a-2,TF-miRNA
MYC,hsa-mir-26b,TF-miRNA
MYC,hsa-mir-26b,TF-miRNA
MYC,hsa-mir-26b,TF-miRNA
MYC,hsa-mir-27a,TF-miRNA
MYC,hsa-mir-27a,TF-miRNA
MYC,hsa-mir-28,TF-miRNA
MYC,hsa-mir-29a,TF-miRNA
MYC,hsa-mir-29a,TF-miRNA
MYC,hsa-mir-29b-1,TF-miRNA
MYC,hsa-mir-29b-1,TF-miRNA
MYC,hsa-mir-29b-1,TF-miRNA
MYC,hsa-mir-29b-2,TF-miRNA
MYC,hsa-mir-29c,TF-miRNA
MYC,hsa-mir-30a,TF-miRNA
MYC,hsa-mir-30b,TF-miRNA
MYC,hsa-mir-30d,TF-miRNA
MYC,hsa-mir-32,TF-miRNA
MYC,hsa-mir-34a,TF-miRNA
MYC,hsa-mir-34a,TF-miRNA
MYC,hsa-mir-371a,TF-miRNA
MYC,hsa-mir-371b,TF-miRNA
MYC,hsa-mir-372,TF-miRNA
MYC,hsa-mir-373,TF-miRNA
MYC,hsa-mir-497,TF-miRNA
MYC,hsa-mir-548m,TF-miRNA
MYC,hsa-mir-7-1,TF-miRNA
MYC,hsa-mir-9-2,TF-miRNA
MYC,hsa-mir-93,TF-miRNA
MYC,hsa-mir-93,TF-miRNA
MYCN,hsa-mir-106a,TF-miRNA
MYCN,hsa-mir-106a,TF-miRNA
MYCN,hsa-mir-106b,TF-miRNA
MYCN,hsa-mir-124-1,TF-miRNA
MYCN,hsa-mir-124-3,TF-miRNA
MYCN,hsa-mir-1268a,TF-miRNA
MYCN,hsa-mir-1268b,TF-miRNA
MYCN,hsa-mir-1307,TF-miRNA
MYCN,hsa-mir-1307,TF-miRNA
MYCN,hsa-mir-17,TF-miRNA
MYCN,hsa-mir-17,TF-miRNA
MYCN,hsa-mir-181a-1,TF-miRNA
MYCN,hsa-mir-181a-2,TF-miRNA
MYCN,hsa-mir-181b-1,TF-miRNA
MYCN,hsa-mir-181b-2,TF-miRNA
MYCN,hsa-mir-181d,TF-miRNA
MYCN,hsa-mir-182,TF-miRNA
MYCN,hsa-mir-183,TF-miRNA
MYCN,hsa-mir-18a,TF-miRNA
MYCN,hsa-mir-18a,TF-miRNA
MYCN,hsa-mir-18a,TF-miRNA
MYCN,hsa-mir-18b,TF-miRNA
MYCN,hsa-mir-19a,TF-miRNA
MYCN,hsa-mir-19a,TF-miRNA
MYCN,hsa-mir-19a,TF-miRNA
MYCN,hsa-mir-19b-2,TF-miRNA
MYCN,hsa-mir-20a,TF-miRNA
MYCN,hsa-mir-20a,TF-miRNA
MYCN,hsa-mir-20b,TF-miRNA
MYCN,hsa-mir-2110,TF-miRNA
MYCN,hsa-mir-221,TF-miRNA
MYCN,hsa-mir-24-1,TF-miRNA
MYCN,hsa-mir-24-2,TF-miRNA
MYCN,hsa-mir-25,TF-miRNA
MYCN,hsa-mir-25,TF-miRNA
MYCN,hsa-mir-27a,TF-miRNA
MYCN,hsa-mir-27b,TF-miRNA
MYCN,hsa-mir-296,TF-miRNA
MYCN,hsa-mir-320a,TF-miRNA
MYCN,hsa-mir-330,TF-miRNA
MYCN,hsa-mir-335,TF-miRNA
MYCN,hsa-mir-33a,TF-miRNA
MYCN,hsa-mir-345,TF-miRNA
MYCN,hsa-mir-363,TF-miRNA
MYCN,hsa-mir-421,TF-miRNA
MYCN,hsa-mir-4295,TF-miRNA
MYCN,hsa-mir-7-1,TF-miRNA
MYCN,hsa-mir-7-2,TF-miRNA
MYCN,hsa-mir-760,TF-miRNA
MYCN,hsa-mir-887,TF-miRNA
MYCN,hsa-mir-9-3,TF-miRNA
MYCN,hsa-mir-92a-1,TF-miRNA
MYCN,hsa-mir-92a-2,TF-miRNA
MYCN,hsa-mir-92b,TF-miRNA
MYCN,hsa-mir-93,TF-miRNA
MYCN,hsa-mir-93,TF-miRNA
MYCN,hsa-mir-96,TF-miRNA
MYOD1,hsa-mir-1-1,TF-miRNA
MYOD1,hsa-mir-1-1,TF-miRNA
MYOD1,hsa-mir-1-2,TF-miRNA
MYOD1,hsa-mir-1-2,TF-miRNA
MYOD1,hsa-mir-150,TF-miRNA
MYOD1,hsa-mir-182,TF-miRNA
MYOD1,hsa-mir-206,TF-miRNA
MYOD1,hsa-mir-206,TF-miRNA
MYOD1,hsa-mir-206,TF-miRNA
MYOD1,hsa-mir-22,TF-miRNA
MYOG,hsa-mir-133a-1,TF-miRNA
MYOG,hsa-mir-133a-2,TF-miRNA
MYOG,hsa-mir-133b,TF-miRNA
MYOG,hsa-mir-206,TF-miRNA
NANOG,hsa-mir-17,TF-miRNA
NANOG,hsa-mir-18a,TF-miRNA
NANOG,hsa-mir-19a,TF-miRNA
NANOG,hsa-mir-19b-1,TF-miRNA
NANOG,hsa-mir-20a,TF-miRNA
NANOG,hsa-mir-302a,TF-miRNA
NANOG,hsa-mir-302b,TF-miRNA
NANOG,hsa-mir-302c,TF-miRNA
NANOG,hsa-mir-302d,TF-miRNA
NANOG,hsa-mir-367,TF-miRNA
NANOG,hsa-mir-92a-1,TF-miRNA
NCOR1,hsa-mir-122,TF-miRNA
NCOR1,hsa-mir-200c,TF-miRNA
NCOR1,hsa-mir-30d,TF-miRNA
NCOR2,hsa-mir-122,TF-miRNA
NFATC3,hsa-mir-199b,TF-miRNA
