,Source,Target,Regulation
4,AHR,hsa-mir-212,TF-miRNA
5,AHR,hsa-mir-25,TF-miRNA
6,AHR,hsa-mir-93,TF-miRNA
7,APEX1,hsa-mir-125b-2,TF-miRNA
8,APEX1,hsa-mir-133b,TF-miRNA
9,AR,hsa-let-7c,TF-miRNA
10,AR,hsa-mir-1-2,TF-miRNA
11,AR,hsa-mir-125b-2,TF-miRNA
12,AR,hsa-mir-125b-2,TF-miRNA
13,AR,hsa-mir-125b-2,TF-miRNA
14,AR,hsa-mir-133b,TF-miRNA
15,AR,hsa-mir-133b,TF-miRNA
16,AR,hsa-mir-145,TF-miRNA
17,AR,hsa-mir-17,TF-miRNA
18,AR,hsa-mir-182,TF-miRNA
19,AR,hsa-mir-18a,TF-miRNA
20,AR,hsa-mir-190a,TF-miRNA
21,AR,hsa-mir-19a,TF-miRNA
22,AR,hsa-mir-19a,TF-miRNA
23,AR,hsa-mir-19b-1,TF-miRNA
24,AR,hsa-mir-20a,TF-miRNA
25,AR,hsa-mir-21,TF-miRNA
26,AR,hsa-mir-216a,TF-miRNA
27,AR,hsa-mir-27a,TF-miRNA
28,AR,hsa-mir-32,TF-miRNA
29,AR,hsa-mir-539,TF-miRNA
30,AR,hsa-mir-92a-1,TF-miRNA
31,AR,hsa-mir-99a,TF-miRNA
32,ARNT,hsa-mir-106b,TF-miRNA
33,ARNT,hsa-mir-25,TF-miRNA
34,ARNT,hsa-mir-93,TF-miRNA
35,ATF3,hsa-mir-199a-2,TF-miRNA
36,ATF3,hsa-mir-590,TF-miRNA
37,ATF4,hsa-mir-106b,TF-miRNA
38,ATF4,hsa-mir-25,TF-miRNA
39,ATF4,hsa-mir-93,TF-miRNA
40,BCL6,hsa-mir-155,TF-miRNA
41,BCL6,hsa-mir-361,TF-miRNA
42,BMI1,hsa-let-7i,TF-miRNA
43,BMI1,hsa-mir-141,TF-miRNA
44,BMI1,hsa-mir-200c,TF-miRNA
45,BMI1,hsa-mir-31,TF-miRNA
46,BRCA1,hsa-mir-146a,TF-miRNA
47,BRCA1,hsa-mir-146a,TF-miRNA
48,BRCA1,hsa-mir-146a,TF-miRNA
49,BRCA1,hsa-mir-146b,TF-miRNA
50,BRCA1,hsa-mir-152,TF-miRNA
51,BRCA1,hsa-mir-155,TF-miRNA
52,BRCA1,hsa-mir-155,TF-miRNA
53,BRCA1,hsa-mir-155,TF-miRNA
54,BRCA1,hsa-mir-205,TF-miRNA
55,BRCA1,hsa-mir-593,TF-miRNA
56,BRCA1,hsa-mir-99b,TF-miRNA
57,CDX1,hsa-mir-215,TF-miRNA
58,CDX2,hsa-mir-615,TF-miRNA
59,CEBPA,hsa-let-7a-1,TF-miRNA
60,CEBPA,hsa-let-7a-2,TF-miRNA
61,CEBPA,hsa-mir-100,TF-miRNA
62,CEBPA,hsa-mir-101-2,TF-miRNA
63,CEBPA,hsa-mir-122,TF-miRNA
64,CEBPA,hsa-mir-122,TF-miRNA
65,CEBPA,hsa-mir-125b-1,TF-miRNA
66,CEBPA,hsa-mir-134,TF-miRNA
67,CEBPA,hsa-mir-182,TF-miRNA
68,CEBPA,hsa-mir-223,TF-miRNA
69,CEBPA,hsa-mir-223,TF-miRNA
70,CEBPA,hsa-mir-223,TF-miRNA
71,CEBPA,hsa-mir-29a,TF-miRNA
72,CEBPA,hsa-mir-30c-1,TF-miRNA
73,CEBPA,hsa-mir-30c-2,TF-miRNA
74,CEBPA,hsa-mir-34a,TF-miRNA
75,CEBPA,hsa-mir-34a,TF-miRNA
76,CEBPB,hsa-mir-143,TF-miRNA
77,CEBPB,hsa-mir-143,TF-miRNA
78,CEBPB,hsa-mir-143,TF-miRNA
79,CEBPB,hsa-mir-145,TF-miRNA
80,CEBPB,hsa-mir-146b,TF-miRNA
81,CEBPB,hsa-mir-17,TF-miRNA
82,CEBPB,hsa-mir-181c,TF-miRNA
83,CEBPB,hsa-mir-18a,TF-miRNA
84,CEBPB,hsa-mir-198,TF-miRNA
85,CEBPB,hsa-mir-19a,TF-miRNA
86,CEBPB,hsa-mir-19b-1,TF-miRNA
87,CEBPB,hsa-mir-20a,TF-miRNA
88,CEBPB,hsa-mir-223,TF-miRNA
89,CEBPB,hsa-mir-31,TF-miRNA
90,CEBPB,hsa-mir-424,TF-miRNA
91,CEBPB,hsa-mir-503,TF-miRNA
92,CEBPB,hsa-mir-542,TF-miRNA
93,CEBPB,hsa-mir-92a-1,TF-miRNA
94,CEBPD,hsa-mir-193b,TF-miRNA
95,CREB1,hsa-mir-132,TF-miRNA
96,CREB1,hsa-mir-132,TF-miRNA
97,CREB1,hsa-mir-132,TF-miRNA
98,CREB1,hsa-mir-132,TF-miRNA
99,CREB1,hsa-mir-132,TF-miRNA
100,CREB1,hsa-mir-132,TF-miRNA
101,CREB1,hsa-mir-132,TF-miRNA
102,CREB1,hsa-mir-132,TF-miRNA
103,CREB1,hsa-mir-148a,TF-miRNA
104,CREB1,hsa-mir-15b,TF-miRNA
105,CREB1,hsa-mir-21,TF-miRNA
106,CREB1,hsa-mir-212,TF-miRNA
107,CREB1,hsa-mir-212,TF-miRNA
108,CREB1,hsa-mir-212,TF-miRNA
109,CREB1,hsa-mir-23a,TF-miRNA
110,CREB1,hsa-mir-302a,TF-miRNA
111,CREB1,hsa-mir-320a,TF-miRNA
112,CREB1,hsa-mir-335,TF-miRNA
113,CREB1,hsa-mir-373,TF-miRNA
114,CREB1,hsa-mir-630,TF-miRNA
115,CREB1,hsa-mir-9-1,TF-miRNA
116,CREB1,hsa-mir-9-1,TF-miRNA
117,CREB1,hsa-mir-9-2,TF-miRNA
118,CREBBP,hsa-mir-21,TF-miRNA
119,CREBBP,hsa-mir-21,TF-miRNA
120,CTCF,hsa-mir-125b-1,TF-miRNA
121,CTCF,hsa-mir-375,TF-miRNA
122,CTCF,hsa-mir-375,TF-miRNA
123,CTNNB1,hsa-mir-124-1,TF-miRNA
124,CTNNB1,hsa-mir-124-2,TF-miRNA
125,CTNNB1,hsa-mir-124-3,TF-miRNA
126,CTNNB1,hsa-mir-146a,TF-miRNA
127,CTNNB1,hsa-mir-150,TF-miRNA
128,CTNNB1,hsa-mir-182,TF-miRNA
129,CTNNB1,hsa-mir-182,TF-miRNA
130,CTNNB1,hsa-mir-182,TF-miRNA
131,CTNNB1,hsa-mir-182,TF-miRNA
132,CTNNB1,hsa-mir-183,TF-miRNA
133,CTNNB1,hsa-mir-183,TF-miRNA
134,CTNNB1,hsa-mir-30e,TF-miRNA
135,CTNNB1,hsa-mir-34a,TF-miRNA
136,CTNNB1,hsa-mir-372,TF-miRNA
137,CTNNB1,hsa-mir-373,TF-miRNA
138,CTNNB1,hsa-mir-770,TF-miRNA
139,CTNNB1,hsa-mir-96,TF-miRNA
140,CTNNB1,hsa-mir-96,TF-miRNA
141,CUX1,hsa-mir-214,TF-miRNA
142,DDIT3,hsa-mir-708,TF-miRNA
143,DDX5,hsa-mir-182,TF-miRNA
144,DDX5,hsa-mir-21,TF-miRNA
145,DLX5,hsa-mir-9-3,TF-miRNA
146,DNMT1,hsa-mir-142,TF-miRNA
147,DNMT1,hsa-mir-148a,TF-miRNA
148,DNMT1,hsa-mir-148a,TF-miRNA
149,DNMT1,hsa-mir-150,TF-miRNA
150,DNMT1,hsa-mir-152,TF-miRNA
151,DNMT1,hsa-mir-184,TF-miRNA
152,DNMT1,hsa-mir-200a,TF-miRNA
153,DNMT1,hsa-mir-200b,TF-miRNA
154,DNMT1,hsa-mir-23b,TF-miRNA
155,DNMT1,hsa-mir-27b,TF-miRNA
156,DNMT1,hsa-mir-296,TF-miRNA
157,DNMT1,hsa-mir-30a,TF-miRNA
158,DNMT1,hsa-mir-429,TF-miRNA
159,DNMT3A,hsa-let-7b,TF-miRNA
160,DNMT3A,hsa-mir-29a,TF-miRNA
161,DNMT3A,hsa-mir-29b-1,TF-miRNA
162,E2F1,hsa-let-7i,TF-miRNA
163,E2F1,hsa-mir-106a,TF-miRNA
164,E2F1,hsa-mir-106b,TF-miRNA
165,E2F1,hsa-mir-106b,TF-miRNA
166,E2F1,hsa-mir-15a,TF-miRNA
167,E2F1,hsa-mir-15a,TF-miRNA
168,E2F1,hsa-mir-15a,TF-miRNA
169,E2F1,hsa-mir-15b,TF-miRNA
170,E2F1,hsa-mir-15b,TF-miRNA
171,E2F1,hsa-mir-16-1,TF-miRNA
172,E2F1,hsa-mir-16-2,TF-miRNA
173,E2F1,hsa-mir-17,TF-miRNA
174,E2F1,hsa-mir-17,TF-miRNA
175,E2F1,hsa-mir-17,TF-miRNA
176,E2F1,hsa-mir-184,TF-miRNA
177,E2F1,hsa-mir-18a,TF-miRNA
178,E2F1,hsa-mir-18a,TF-miRNA
179,E2F1,hsa-mir-18b,TF-miRNA
180,E2F1,hsa-mir-195,TF-miRNA
181,E2F1,hsa-mir-19a,TF-miRNA
182,E2F1,hsa-mir-19a,TF-miRNA
183,E2F1,hsa-mir-19b-1,TF-miRNA
184,E2F1,hsa-mir-19b-2,TF-miRNA
185,E2F1,hsa-mir-202,TF-miRNA
186,E2F1,hsa-mir-20a,TF-miRNA
187,E2F1,hsa-mir-20a,TF-miRNA
188,E2F1,hsa-mir-20b,TF-miRNA
189,E2F1,hsa-mir-223,TF-miRNA
190,E2F1,hsa-mir-224,TF-miRNA
191,E2F1,hsa-mir-23b,TF-miRNA
192,E2F1,hsa-mir-24-1,TF-miRNA
193,E2F1,hsa-mir-25,TF-miRNA
194,E2F1,hsa-mir-25,TF-miRNA
195,E2F1,hsa-mir-27b,TF-miRNA
196,E2F1,hsa-mir-27b,TF-miRNA
197,E2F1,hsa-mir-29a,TF-miRNA
198,E2F1,hsa-mir-34c,TF-miRNA
199,E2F1,hsa-mir-363,TF-miRNA
200,E2F1,hsa-mir-4496,TF-miRNA
201,E2F1,hsa-mir-449a,TF-miRNA
202,E2F1,hsa-mir-449a,TF-miRNA
203,E2F1,hsa-mir-449b,TF-miRNA
204,E2F1,hsa-mir-449b,TF-miRNA
205,E2F1,hsa-mir-449c,TF-miRNA
206,E2F1,hsa-mir-452,TF-miRNA
207,E2F1,hsa-mir-519d,TF-miRNA
208,E2F1,hsa-mir-92a-1,TF-miRNA
209,E2F1,hsa-mir-92a-2,TF-miRNA
210,E2F1,hsa-mir-93,TF-miRNA
211,E2F3,hsa-let-7i,TF-miRNA
212,E2F3,hsa-mir-106b,TF-miRNA
213,E2F3,hsa-mir-15a,TF-miRNA
214,E2F3,hsa-mir-15b,TF-miRNA
215,E2F3,hsa-mir-17,TF-miRNA
216,E2F3,hsa-mir-18a,TF-miRNA
217,E2F3,hsa-mir-195,TF-miRNA
218,E2F3,hsa-mir-19a,TF-miRNA
219,E2F3,hsa-mir-19b-1,TF-miRNA
220,E2F3,hsa-mir-200b,TF-miRNA
221,E2F3,hsa-mir-20a,TF-miRNA
222,E2F3,hsa-mir-25,TF-miRNA
223,E2F3,hsa-mir-27b,TF-miRNA
224,E2F3,hsa-mir-34a,TF-miRNA
225,E2F3,hsa-mir-92a-1,TF-miRNA
226,E2F6,hsa-mir-193a,TF-miRNA
227,E2F7,hsa-mir-15a,TF-miRNA
228,E2F7,hsa-mir-25,TF-miRNA
229,E2F7,hsa-mir-27b,TF-miRNA
230,EGR1,hsa-let-7e,TF-miRNA
231,EGR1,hsa-mir-106a,TF-miRNA
232,EGR1,hsa-mir-10a,TF-miRNA
233,EGR1,hsa-mir-124-3,TF-miRNA
234,EGR1,hsa-mir-125a,TF-miRNA
235,EGR1,hsa-mir-125a,TF-miRNA
236,EGR1,hsa-mir-130b,TF-miRNA
237,EGR1,hsa-mir-132,TF-miRNA
238,EGR1,hsa-mir-142,TF-miRNA
239,EGR1,hsa-mir-146b,TF-miRNA
240,EGR1,hsa-mir-148a,TF-miRNA
241,EGR1,hsa-mir-148a,TF-miRNA
242,EGR1,hsa-mir-149,TF-miRNA
243,EGR1,hsa-mir-152,TF-miRNA
244,EGR1,hsa-mir-152,TF-miRNA
245,EGR1,hsa-mir-181c,TF-miRNA
246,EGR1,hsa-mir-181d,TF-miRNA
247,EGR1,hsa-mir-183,TF-miRNA
248,EGR1,hsa-mir-185,TF-miRNA
249,EGR1,hsa-mir-191,TF-miRNA
250,EGR1,hsa-mir-199a-2,TF-miRNA
251,EGR1,hsa-mir-200b,TF-miRNA
252,EGR1,hsa-mir-20b,TF-miRNA
253,EGR1,hsa-mir-212,TF-miRNA
254,EGR1,hsa-mir-214,TF-miRNA
255,EGR1,hsa-mir-219a-2,TF-miRNA
256,EGR1,hsa-mir-23a,TF-miRNA
257,EGR1,hsa-mir-24-2,TF-miRNA
258,EGR1,hsa-mir-27a,TF-miRNA
259,EGR1,hsa-mir-301b,TF-miRNA
260,EGR1,hsa-mir-30a,TF-miRNA
261,EGR1,hsa-mir-30c-1,TF-miRNA
262,EGR1,hsa-mir-30c-2,TF-miRNA
263,EGR1,hsa-mir-30e,TF-miRNA
264,EGR1,hsa-mir-32,TF-miRNA
265,EGR1,hsa-mir-335,TF-miRNA
266,EGR1,hsa-mir-425,TF-miRNA
267,EGR1,hsa-mir-455,TF-miRNA
268,EGR1,hsa-mir-596,TF-miRNA
269,EGR1,hsa-mir-642a,TF-miRNA
270,EGR1,hsa-mir-675,TF-miRNA
271,EGR1,hsa-mir-92b,TF-miRNA
272,EGR1,hsa-mir-96,TF-miRNA
273,EGR1,hsa-mir-99b,TF-miRNA
274,EGR2,hsa-mir-142,TF-miRNA
275,EHF,hsa-let-7b,TF-miRNA
276,EHF,hsa-mir-424,TF-miRNA
277,EHMT2,hsa-let-7b,TF-miRNA
278,EHMT2,hsa-let-7b,TF-miRNA
279,EHMT2,hsa-let-7b,TF-miRNA
280,EHMT2,hsa-let-7b,TF-miRNA
281,EHMT2,hsa-let-7b,TF-miRNA
282,EHMT2,hsa-let-7b,TF-miRNA
283,EHMT2,hsa-let-7b,TF-miRNA
284,EHMT2,hsa-mir-200c,TF-miRNA
285,EHMT2,hsa-mir-200c,TF-miRNA
286,EHMT2,hsa-mir-200c,TF-miRNA
287,EHMT2,hsa-mir-200c,TF-miRNA
288,EHMT2,hsa-mir-200c,TF-miRNA
289,EHMT2,hsa-mir-200c,TF-miRNA
290,EHMT2,hsa-mir-200c,TF-miRNA
291,ELK1,hsa-mir-144,TF-miRNA
292,ELK1,hsa-mir-17,TF-miRNA
293,ELK1,hsa-mir-18a,TF-miRNA
294,ELK1,hsa-mir-19a,TF-miRNA
295,ELK1,hsa-mir-19b-1,TF-miRNA
296,ELK1,hsa-mir-200b,TF-miRNA
297,ELK1,hsa-mir-20a,TF-miRNA
298,ELK1,hsa-mir-210,TF-miRNA
299,ELK1,hsa-mir-31,TF-miRNA
300,ELK1,hsa-mir-34a,TF-miRNA
301,ELK1,hsa-mir-92a-1,TF-miRNA
302,EP300,hsa-mir-141,TF-miRNA
303,EP300,hsa-mir-150,TF-miRNA
304,EP300,hsa-mir-200c,TF-miRNA
305,EP300,hsa-mir-21,TF-miRNA
306,EP300,hsa-mir-21,TF-miRNA
307,EPAS1,hsa-mir-146a,TF-miRNA
308,EPAS1,hsa-mir-181c,TF-miRNA
309,EPAS1,hsa-mir-191,TF-miRNA
310,EPAS1,hsa-mir-210,TF-miRNA
311,EPAS1,hsa-mir-210,TF-miRNA
312,EPAS1,hsa-mir-23a,TF-miRNA
313,EPAS1,hsa-mir-24-2,TF-miRNA
314,EPAS1,hsa-mir-27a,TF-miRNA
315,EPAS1,hsa-mir-29b-2,TF-miRNA
316,EPAS1,hsa-mir-29c,TF-miRNA
317,EPAS1,hsa-mir-30b,TF-miRNA
318,EPAS1,hsa-mir-30d,TF-miRNA
319,ERG,hsa-mir-200c,TF-miRNA
320,ESR1,hsa-let-7c,TF-miRNA
321,ESR1,hsa-mir-106a,TF-miRNA
322,ESR1,hsa-mir-140,TF-miRNA
323,ESR1,hsa-mir-143,TF-miRNA
324,ESR1,hsa-mir-145,TF-miRNA
325,ESR1,hsa-mir-17,TF-miRNA
326,ESR1,hsa-mir-181a-1,TF-miRNA
327,ESR1,hsa-mir-181b-1,TF-miRNA
328,ESR1,hsa-mir-18a,TF-miRNA
329,ESR1,hsa-mir-18b,TF-miRNA
330,ESR1,hsa-mir-191,TF-miRNA
331,ESR1,hsa-mir-19a,TF-miRNA
332,ESR1,hsa-mir-19b-2,TF-miRNA
333,ESR1,hsa-mir-20a,TF-miRNA
334,ESR1,hsa-mir-20b,TF-miRNA
335,ESR1,hsa-mir-21,TF-miRNA
336,ESR1,hsa-mir-21,TF-miRNA
337,ESR1,hsa-mir-22,TF-miRNA
338,ESR1,hsa-mir-22,TF-miRNA
339,ESR1,hsa-mir-221,TF-miRNA
340,ESR1,hsa-mir-222,TF-miRNA
341,ESR1,hsa-mir-363,TF-miRNA
342,ESR1,hsa-mir-425,TF-miRNA
343,ESR1,hsa-mir-497,TF-miRNA
344,ESR1,hsa-mir-92a-2,TF-miRNA
345,ESR1,hsa-mir-99a,TF-miRNA
346,ESR2,hsa-mir-23b,TF-miRNA
347,ESR2,hsa-mir-24-1,TF-miRNA
348,ESR2,hsa-mir-27b,TF-miRNA
349,ESR2,hsa-mir-30a,TF-miRNA
350,ETS1,hsa-mir-126,TF-miRNA
351,ETS1,hsa-mir-146a,TF-miRNA
352,ETS1,hsa-mir-155,TF-miRNA
353,ETS1,hsa-mir-181c,TF-miRNA
354,ETS1,hsa-mir-182,TF-miRNA
355,ETS1,hsa-mir-183,TF-miRNA
356,ETS1,hsa-mir-192,TF-miRNA
357,ETS1,hsa-mir-21,TF-miRNA
358,ETS1,hsa-mir-21,TF-miRNA
359,ETS1,hsa-mir-222,TF-miRNA
360,ETS1,hsa-mir-222,TF-miRNA
361,ETS1,hsa-mir-31,TF-miRNA
362,ETS1,hsa-mir-31,TF-miRNA
363,ETS1,hsa-mir-320a,TF-miRNA
364,ETS1,hsa-mir-96,TF-miRNA
365,ETS2,hsa-mir-155,TF-miRNA
366,ETS2,hsa-mir-196b,TF-miRNA
367,ETV4,hsa-mir-125a,TF-miRNA
368,ETV4,hsa-mir-200b,TF-miRNA
369,EZH2,hsa-let-7c,TF-miRNA
370,EZH2,hsa-mir-101-1,TF-miRNA
371,EZH2,hsa-mir-101-1,TF-miRNA
372,EZH2,hsa-mir-129-2,TF-miRNA
373,EZH2,hsa-mir-137,TF-miRNA
374,EZH2,hsa-mir-139,TF-miRNA
375,EZH2,hsa-mir-141,TF-miRNA
376,EZH2,hsa-mir-141,TF-miRNA
377,EZH2,hsa-mir-143,TF-miRNA
378,EZH2,hsa-mir-146a,TF-miRNA
379,EZH2,hsa-mir-155,TF-miRNA
380,EZH2,hsa-mir-200a,TF-miRNA
381,EZH2,hsa-mir-200a,TF-miRNA
382,EZH2,hsa-mir-200a,TF-miRNA
383,EZH2,hsa-mir-200b,TF-miRNA
384,EZH2,hsa-mir-200b,TF-miRNA
385,EZH2,hsa-mir-200b,TF-miRNA
386,EZH2,hsa-mir-200b,TF-miRNA
387,EZH2,hsa-mir-200b,TF-miRNA
388,EZH2,hsa-mir-200c,TF-miRNA
389,EZH2,hsa-mir-200c,TF-miRNA
390,EZH2,hsa-mir-200c,TF-miRNA
391,EZH2,hsa-mir-217,TF-miRNA
392,EZH2,hsa-mir-218-1,TF-miRNA
393,EZH2,hsa-mir-23a,TF-miRNA
394,EZH2,hsa-mir-26a-1,TF-miRNA
395,EZH2,hsa-mir-26a-1,TF-miRNA
396,EZH2,hsa-mir-26a-2,TF-miRNA
397,EZH2,hsa-mir-26a-2,TF-miRNA
398,EZH2,hsa-mir-27a,TF-miRNA
399,EZH2,hsa-mir-30a,TF-miRNA
400,EZH2,hsa-mir-30b,TF-miRNA
401,EZH2,hsa-mir-30d,TF-miRNA
402,EZH2,hsa-mir-30d,TF-miRNA
403,EZH2,hsa-mir-31,TF-miRNA
404,EZH2,hsa-mir-31,TF-miRNA
405,EZH2,hsa-mir-31,TF-miRNA
406,EZH2,hsa-mir-31,TF-miRNA
407,EZH2,hsa-mir-34a,TF-miRNA
408,EZH2,hsa-mir-34a,TF-miRNA
409,EZH2,hsa-mir-429,TF-miRNA
410,EZH2,hsa-mir-429,TF-miRNA
411,EZH2,hsa-mir-429,TF-miRNA
412,EZH2,hsa-mir-568,TF-miRNA
413,EZH2,hsa-mir-622,TF-miRNA
414,EZH2,hsa-mir-9-1,TF-miRNA
415,EZH2,hsa-mir-9-2,TF-miRNA
416,FOS,hsa-mir-21,TF-miRNA
417,FOS,hsa-mir-21,TF-miRNA
418,FOS,hsa-mir-23a,TF-miRNA
419,FOS,hsa-mir-31,TF-miRNA
420,FOS,hsa-mir-34a,TF-miRNA
421,FOSL1,hsa-mir-134,TF-miRNA
422,FOSL1,hsa-mir-221,TF-miRNA
423,FOSL1,hsa-mir-221,TF-miRNA
424,FOSL1,hsa-mir-222,TF-miRNA
425,FOXA2,hsa-mir-122,TF-miRNA
426,FOXA2,hsa-mir-29a,TF-miRNA
427,FOXA2,hsa-mir-29b-1,TF-miRNA
428,FOXA2,hsa-mir-29b-2,TF-miRNA
429,FOXA2,hsa-mir-29c,TF-miRNA
430,FOXD3,hsa-mir-137,TF-miRNA
431,FOXD3,hsa-mir-214,TF-miRNA
432,FOXD3,hsa-mir-496,TF-miRNA
433,FOXF2,hsa-mir-200a,TF-miRNA
434,FOXF2,hsa-mir-200b,TF-miRNA
435,FOXF2,hsa-mir-429,TF-miRNA
436,FOXM1,hsa-mir-135b,TF-miRNA
437,FOXM1,hsa-mir-141,TF-miRNA
438,FOXM1,hsa-mir-200a,TF-miRNA
439,FOXM1,hsa-mir-200b,TF-miRNA
440,FOXM1,hsa-mir-200c,TF-miRNA
441,FOXM1,hsa-mir-429,TF-miRNA
442,FOXO1,hsa-mir-145,TF-miRNA
443,FOXO1,hsa-mir-491,TF-miRNA
444,FOXO3,hsa-let-7b,TF-miRNA
445,FOXO3,hsa-let-7c,TF-miRNA
446,FOXO3,hsa-mir-21,TF-miRNA
447,FOXO3,hsa-mir-30d,TF-miRNA
448,FOXO3,hsa-mir-34a,TF-miRNA
449,FOXO3,hsa-mir-34b,TF-miRNA
450,FOXO3,hsa-mir-34c,TF-miRNA
451,FOXO3,hsa-mir-622,TF-miRNA
452,FOXP3,hsa-mir-142,TF-miRNA
453,FOXP3,hsa-mir-146a,TF-miRNA
454,FOXP3,hsa-mir-146b,TF-miRNA
455,FOXP3,hsa-mir-155,TF-miRNA
456,FOXP3,hsa-mir-155,TF-miRNA
457,FOXP3,hsa-mir-155,TF-miRNA
458,FOXP3,hsa-mir-155,TF-miRNA
459,FOXP3,hsa-mir-183,TF-miRNA
460,FUS,hsa-mir-141,TF-miRNA
461,FUS,hsa-mir-200a,TF-miRNA
462,GATA1,hsa-mir-138-2,TF-miRNA
463,GATA1,hsa-mir-144,TF-miRNA
464,GATA1,hsa-mir-146b,TF-miRNA
465,GATA1,hsa-mir-148a,TF-miRNA
466,GATA1,hsa-mir-196b,TF-miRNA
467,GATA1,hsa-mir-23a,TF-miRNA
468,GATA1,hsa-mir-23a,TF-miRNA
469,GATA1,hsa-mir-24-2,TF-miRNA
470,GATA1,hsa-mir-27a,TF-miRNA
471,GATA1,hsa-mir-361,TF-miRNA
472,GATA1,hsa-mir-431,TF-miRNA
473,GATA1,hsa-mir-889,TF-miRNA
474,GATA2,hsa-mir-126,TF-miRNA
475,GATA2,hsa-mir-148a,TF-miRNA
476,GATA2,hsa-mir-221,TF-miRNA
477,GATA2,hsa-mir-23a,TF-miRNA
478,GATA2,hsa-mir-24-2,TF-miRNA
479,GATA2,hsa-mir-27a,TF-miRNA
480,GATA2,hsa-mir-30e,TF-miRNA
481,GATA2,hsa-mir-31,TF-miRNA
482,GATA3,hsa-mir-125a,TF-miRNA
483,GATA3,hsa-mir-138-1,TF-miRNA
484,GATA3,hsa-mir-138-2,TF-miRNA
485,GATA3,hsa-mir-200a,TF-miRNA
486,GATA3,hsa-mir-200b,TF-miRNA
487,GATA3,hsa-mir-200c,TF-miRNA
488,GATA4,hsa-mir-144,TF-miRNA
489,GATA4,hsa-mir-144,TF-miRNA
490,GATA6,hsa-mir-30d,TF-miRNA
491,GATA6,hsa-mir-30e,TF-miRNA
492,GFI1,hsa-mir-196b,TF-miRNA
493,GFI1,hsa-mir-21,TF-miRNA
494,GLI1,hsa-mir-29a,TF-miRNA
495,GLI1,hsa-mir-29b-1,TF-miRNA
496,HDAC1,hsa-mir-146a,TF-miRNA
497,HDAC1,hsa-mir-200a,TF-miRNA
498,HDAC1,hsa-mir-200b,TF-miRNA
499,HDAC1,hsa-mir-200b,TF-miRNA
500,HDAC1,hsa-mir-34a,TF-miRNA
501,HDAC1,hsa-mir-424,TF-miRNA
502,HDAC1,hsa-mir-429,TF-miRNA
503,HDAC1,hsa-mir-503,TF-miRNA
504,HDAC2,hsa-mir-130a,TF-miRNA
505,HDAC2,hsa-mir-141,TF-miRNA
506,HDAC2,hsa-mir-155,TF-miRNA
507,HDAC2,hsa-mir-182,TF-miRNA
508,HDAC2,hsa-mir-183,TF-miRNA
509,HDAC2,hsa-mir-200a,TF-miRNA
510,HDAC2,hsa-mir-200b,TF-miRNA
511,HDAC2,hsa-mir-200b,TF-miRNA
512,HDAC2,hsa-mir-200c,TF-miRNA
513,HDAC2,hsa-mir-200c,TF-miRNA
514,HDAC2,hsa-mir-424,TF-miRNA
515,HDAC2,hsa-mir-429,TF-miRNA
516,HDAC2,hsa-mir-503,TF-miRNA
517,HDAC2,hsa-mir-96,TF-miRNA
518,HDAC3,hsa-mir-181a-1,TF-miRNA
519,HDAC3,hsa-mir-195,TF-miRNA
520,HDAC3,hsa-mir-30d,TF-miRNA
521,HDAC3,hsa-mir-31,TF-miRNA
522,HDAC3,hsa-mir-96,TF-miRNA
523,HDAC4,hsa-mir-155,TF-miRNA
524,HDAC4,hsa-mir-185,TF-miRNA
525,HDAC4,hsa-mir-200a,TF-miRNA
526,HDAC4,hsa-mir-200a,TF-miRNA
527,HDAC4,hsa-mir-200b,TF-miRNA
528,HDAC4,hsa-mir-29a,TF-miRNA
529,HDAC4,hsa-mir-29b-1,TF-miRNA
530,HDAC4,hsa-mir-29c,TF-miRNA
531,HDAC4,hsa-mir-34a,TF-miRNA
532,HDAC4,hsa-mir-429,TF-miRNA
533,HES1,hsa-mir-17,TF-miRNA
534,HES1,hsa-mir-18a,TF-miRNA
535,HES1,hsa-mir-19a,TF-miRNA
536,HES1,hsa-mir-19b-1,TF-miRNA
537,HES1,hsa-mir-205,TF-miRNA
538,HES1,hsa-mir-20a,TF-miRNA
539,HES1,hsa-mir-92a-1,TF-miRNA
540,HIF1A,hsa-let-7e,TF-miRNA
541,HIF1A,hsa-mir-107,TF-miRNA
542,HIF1A,hsa-mir-126,TF-miRNA
543,HIF1A,hsa-mir-127,TF-miRNA
544,HIF1A,hsa-mir-1271,TF-miRNA
545,HIF1A,hsa-mir-1275,TF-miRNA
546,HIF1A,hsa-mir-128-1,TF-miRNA
547,HIF1A,hsa-mir-130a,TF-miRNA
548,HIF1A,hsa-mir-143,TF-miRNA
549,HIF1A,hsa-mir-145,TF-miRNA
550,HIF1A,hsa-mir-145,TF-miRNA
551,HIF1A,hsa-mir-145,TF-miRNA
552,HIF1A,hsa-mir-146a,TF-miRNA
553,HIF1A,hsa-mir-146a,TF-miRNA
554,HIF1A,hsa-mir-155,TF-miRNA
555,HIF1A,hsa-mir-181c,TF-miRNA
556,HIF1A,hsa-mir-182,TF-miRNA
557,HIF1A,hsa-mir-182,TF-miRNA
558,HIF1A,hsa-mir-183,TF-miRNA
559,HIF1A,hsa-mir-183,TF-miRNA
560,HIF1A,hsa-mir-185,TF-miRNA
561,HIF1A,hsa-mir-191,TF-miRNA
562,HIF1A,hsa-mir-191,TF-miRNA
