Source,Target,Regulation
hsa-mir-3651,CISD1,miRNA-Genes
hsa-mir-3651,ZBTB10,miRNA-Genes
hsa-mir-3651,ZNF703,miRNA-Genes
hsa-mir-3651,TEX261,miRNA-Genes
hsa-mir-3651,IFFO2,miRNA-Genes
hsa-mir-3651,YDJC,miRNA-Genes
hsa-mir-3651,FAM84B,miRNA-Genes
hsa-mir-3651,USF3,miRNA-Genes
hsa-mir-3651,ZSCAN25,miRNA-Genes
hsa-mir-3651,FAM102B,miRNA-Genes
hsa-mir-3651,RSPO1,miRNA-Genes
hsa-mir-3651,RPL7L1,miRNA-Genes
hsa-mir-3651,SCAI,miRNA-Genes
hsa-mir-3651,POTEG,miRNA-Genes
hsa-mir-3651,TMEM151B,miRNA-Genes
hsa-mir-3651,POTEM,miRNA-Genes
hsa-mir-3662,ACTA1,miRNA-Genes
hsa-mir-3662,ADM,miRNA-Genes
hsa-mir-3662,BIRC5,miRNA-Genes
hsa-mir-3662,APP,miRNA-Genes
hsa-mir-3662,ARF6,miRNA-Genes
hsa-mir-3662,CALR,miRNA-Genes
hsa-mir-3662,CDC25B,miRNA-Genes
hsa-mir-3662,CHML,miRNA-Genes
hsa-mir-3662,ATF6B,miRNA-Genes
hsa-mir-3662,DCK,miRNA-Genes
hsa-mir-3662,EFNB2,miRNA-Genes
hsa-mir-3662,EPHB4,miRNA-Genes
hsa-mir-3662,ETS2,miRNA-Genes
hsa-mir-3662,ETV6,miRNA-Genes
hsa-mir-3662,ACSL4,miRNA-Genes
hsa-mir-3662,FGF5,miRNA-Genes
hsa-mir-3662,FHL2,miRNA-Genes
hsa-mir-3662,FXN,miRNA-Genes
hsa-mir-3662,FUT4,miRNA-Genes
hsa-mir-3662,G6PC,miRNA-Genes
hsa-mir-3662,GLO1,miRNA-Genes
hsa-mir-3662,HIF1A,miRNA-Genes
hsa-mir-3662,UBE2K,miRNA-Genes
hsa-mir-3662,HMGN1,miRNA-Genes
hsa-mir-3662,HNRNPF,miRNA-Genes
hsa-mir-3662,HNRNPU,miRNA-Genes
hsa-mir-3662,HOXB3,miRNA-Genes
hsa-mir-3662,IGF1R,miRNA-Genes
hsa-mir-3662,IL5,miRNA-Genes
hsa-mir-3662,EIF6,miRNA-Genes
hsa-mir-3662,KPNA1,miRNA-Genes
hsa-mir-3662,STMN1,miRNA-Genes
hsa-mir-3662,MDM2,miRNA-Genes
hsa-mir-3662,MDM4,miRNA-Genes
hsa-mir-3662,MYO1B,miRNA-Genes
hsa-mir-3662,MYBPC1,miRNA-Genes
hsa-mir-3662,MYO5A,miRNA-Genes
hsa-mir-3662,PPP1R12A,miRNA-Genes
hsa-mir-3662,NARS,miRNA-Genes
hsa-mir-3662,NFIA,miRNA-Genes
hsa-mir-3662,NRAS,miRNA-Genes
hsa-mir-3662,OPHN1,miRNA-Genes
hsa-mir-3662,PAFAH1B2,miRNA-Genes
hsa-mir-3662,PFN1,miRNA-Genes
hsa-mir-3662,PITX3,miRNA-Genes
hsa-mir-3662,PMAIP1,miRNA-Genes
hsa-mir-3662,PNN,miRNA-Genes
hsa-mir-3662,POLH,miRNA-Genes
hsa-mir-3662,PPP1CC,miRNA-Genes
hsa-mir-3662,MAPK6,miRNA-Genes
hsa-mir-3662,MAPK8,miRNA-Genes
hsa-mir-3662,PTMA,miRNA-Genes
hsa-mir-3662,PTPN14,miRNA-Genes
hsa-mir-3662,RAC3,miRNA-Genes
hsa-mir-3662,RANBP1,miRNA-Genes
hsa-mir-3662,RBL1,miRNA-Genes
hsa-mir-3662,RFX3,miRNA-Genes
hsa-mir-3662,RORA,miRNA-Genes
hsa-mir-3662,CLIP1,miRNA-Genes
hsa-mir-3662,SET,miRNA-Genes
hsa-mir-3662,SGK1,miRNA-Genes
hsa-mir-3662,SLC6A8,miRNA-Genes
hsa-mir-3662,SOX4,miRNA-Genes
hsa-mir-3662,SOX11,miRNA-Genes
hsa-mir-3662,SSFA2,miRNA-Genes
hsa-mir-3662,TACR3,miRNA-Genes
hsa-mir-3662,TLR3,miRNA-Genes
hsa-mir-3662,UGT8,miRNA-Genes
hsa-mir-3662,VEGFA,miRNA-Genes
hsa-mir-3662,VRK1,miRNA-Genes
hsa-mir-3662,YWHAE,miRNA-Genes
hsa-mir-3662,YWHAZ,miRNA-Genes
hsa-mir-3662,FXR1,miRNA-Genes
hsa-mir-3662,HMGA2,miRNA-Genes
hsa-mir-3662,ALX1,miRNA-Genes
hsa-mir-3662,GAN,miRNA-Genes
hsa-mir-3662,SMC1A,miRNA-Genes
hsa-mir-3662,FZD9,miRNA-Genes
hsa-mir-3662,HIST1H4H,miRNA-Genes
hsa-mir-3662,TAGLN2,miRNA-Genes
hsa-mir-3662,DYRK2,miRNA-Genes
hsa-mir-3662,ATRN,miRNA-Genes
hsa-mir-3662,KHSRP,miRNA-Genes
hsa-mir-3662,CDS2,miRNA-Genes
hsa-mir-3662,SLC5A6,miRNA-Genes
hsa-mir-3662,USP14,miRNA-Genes
hsa-mir-3662,SRSF11,miRNA-Genes
hsa-mir-3662,GOSR1,miRNA-Genes
hsa-mir-3662,MTFR1,miRNA-Genes
hsa-mir-3662,VGLL4,miRNA-Genes
hsa-mir-3662,BZW1,miRNA-Genes
hsa-mir-3662,MRPL19,miRNA-Genes
hsa-mir-3662,TSC22D2,miRNA-Genes
hsa-mir-3662,SPATA2,miRNA-Genes
hsa-mir-3662,CEP170,miRNA-Genes
hsa-mir-3662,G3BP2,miRNA-Genes
hsa-mir-3662,HS3ST1,miRNA-Genes
hsa-mir-3662,SLC23A1,miRNA-Genes
hsa-mir-3662,HNRNPDL,miRNA-Genes
hsa-mir-3662,TSPAN1,miRNA-Genes
hsa-mir-3662,PSME3,miRNA-Genes
hsa-mir-3662,LILRB2,miRNA-Genes
hsa-mir-3662,MARCHF6,miRNA-Genes
hsa-mir-3662,MRVI1,miRNA-Genes
hsa-mir-3662,UBE2E3,miRNA-Genes
hsa-mir-3662,EIF3M,miRNA-Genes
hsa-mir-3662,SEMA4D,miRNA-Genes
hsa-mir-3662,CELF1,miRNA-Genes
hsa-mir-3662,CTCF,miRNA-Genes
hsa-mir-3662,NUP50,miRNA-Genes
hsa-mir-3662,ARPP19,miRNA-Genes
hsa-mir-3662,NCKAP1,miRNA-Genes
hsa-mir-3662,ZNF460,miRNA-Genes
hsa-mir-3662,FRS2,miRNA-Genes
hsa-mir-3662,LILRB1,miRNA-Genes
hsa-mir-3662,BLCAP,miRNA-Genes
hsa-mir-3662,RNPS1,miRNA-Genes
hsa-mir-3662,AP3M2,miRNA-Genes
hsa-mir-3662,NUDT21,miRNA-Genes
hsa-mir-3662,ZWINT,miRNA-Genes
hsa-mir-3662,RRAS2,miRNA-Genes
hsa-mir-3662,RNF44,miRNA-Genes
hsa-mir-3662,AAK1,miRNA-Genes
hsa-mir-3662,FOXJ3,miRNA-Genes
hsa-mir-3662,BTBD3,miRNA-Genes
hsa-mir-3662,GOLGA8A,miRNA-Genes
hsa-mir-3662,TMCC1,miRNA-Genes
hsa-mir-3662,SLC9A8,miRNA-Genes
hsa-mir-3662,DPY19L1,miRNA-Genes
hsa-mir-3662,SYNM,miRNA-Genes
hsa-mir-3662,SRGAP2,miRNA-Genes
hsa-mir-3662,NUDCD3,miRNA-Genes
hsa-mir-3662,MOB4,miRNA-Genes
hsa-mir-3662,NOL11,miRNA-Genes
hsa-mir-3662,CLIC4,miRNA-Genes
hsa-mir-3662,PNISR,miRNA-Genes
hsa-mir-3662,EPC2,miRNA-Genes
hsa-mir-3662,RNF11,miRNA-Genes
hsa-mir-3662,NPTN,miRNA-Genes
hsa-mir-3662,SALL3,miRNA-Genes
hsa-mir-3662,MMADHC,miRNA-Genes
hsa-mir-3662,PDCD4,miRNA-Genes
hsa-mir-3662,SULT1B1,miRNA-Genes
hsa-mir-3662,MOCS3,miRNA-Genes
hsa-mir-3662,TNRC6A,miRNA-Genes
hsa-mir-3662,RACGAP1,miRNA-Genes
hsa-mir-3662,PRICKLE4,miRNA-Genes
hsa-mir-3662,PSAT1,miRNA-Genes
hsa-mir-3662,CD209,miRNA-Genes
hsa-mir-3662,MINK1,miRNA-Genes
hsa-mir-3662,DEF6,miRNA-Genes
hsa-mir-3662,TMED7,miRNA-Genes
hsa-mir-3662,GLRX2,miRNA-Genes
hsa-mir-3662,ABHD17B,miRNA-Genes
hsa-mir-3662,RDH11,miRNA-Genes
hsa-mir-3662,RLIM,miRNA-Genes
hsa-mir-3662,CPA4,miRNA-Genes
hsa-mir-3662,RSRC1,miRNA-Genes
hsa-mir-3662,KLF13,miRNA-Genes
hsa-mir-3662,CHMP3,miRNA-Genes
hsa-mir-3662,PANK1,miRNA-Genes
hsa-mir-3662,CCSER2,miRNA-Genes
hsa-mir-3662,EPB41L4B,miRNA-Genes
hsa-mir-3662,LZTFL1,miRNA-Genes
hsa-mir-3662,OTUD4,miRNA-Genes
hsa-mir-3662,RNF111,miRNA-Genes
hsa-mir-3662,ALKBH4,miRNA-Genes
hsa-mir-3662,GDAP2,miRNA-Genes
hsa-mir-3662,RBM28,miRNA-Genes
hsa-mir-3662,KLHL11,miRNA-Genes
hsa-mir-3662,PACS1,miRNA-Genes
hsa-mir-3662,ARHGAP15,miRNA-Genes
hsa-mir-3662,EIF5A2,miRNA-Genes
hsa-mir-3662,C8orf4,miRNA-Genes
hsa-mir-3662,FEM1C,miRNA-Genes
hsa-mir-3662,MFF,miRNA-Genes
hsa-mir-3662,ENTPD7,miRNA-Genes
hsa-mir-3662,ZNF319,miRNA-Genes
hsa-mir-3662,CENPK,miRNA-Genes
hsa-mir-3662,MOAP1,miRNA-Genes
hsa-mir-3662,LMBR1,miRNA-Genes
hsa-mir-3662,ZMAT3,miRNA-Genes
hsa-mir-3662,IPPK,miRNA-Genes
hsa-mir-3662,EFCAB6,miRNA-Genes
hsa-mir-3662,SPAG16,miRNA-Genes
hsa-mir-3662,RNF219,miRNA-Genes
hsa-mir-3662,SH3TC2,miRNA-Genes
hsa-mir-3662,AKIRIN1,miRNA-Genes
hsa-mir-3662,SETD6,miRNA-Genes
hsa-mir-3662,SEMA6D,miRNA-Genes
hsa-mir-3662,ZNF556,miRNA-Genes
hsa-mir-3662,ZNF606,miRNA-Genes
hsa-mir-3662,SLC35G2,miRNA-Genes
hsa-mir-3662,NETO2,miRNA-Genes
hsa-mir-3662,NUDT12,miRNA-Genes
hsa-mir-3662,SPNS1,miRNA-Genes
hsa-mir-3662,BRMS1L,miRNA-Genes
hsa-mir-3662,MSANTD4,miRNA-Genes
hsa-mir-3662,LMNB2,miRNA-Genes
hsa-mir-3662,NFATC2IP,miRNA-Genes
hsa-mir-3662,PPP1R15B,miRNA-Genes
hsa-mir-3662,ZNF566,miRNA-Genes
hsa-mir-3662,UBASH3B,miRNA-Genes
hsa-mir-3662,USP45,miRNA-Genes
hsa-mir-3662,HIST1H2AH,miRNA-Genes
hsa-mir-3662,PPIL4,miRNA-Genes
hsa-mir-3662,ZIC5,miRNA-Genes
hsa-mir-3662,KBTBD6,miRNA-Genes
hsa-mir-3662,ASB16,miRNA-Genes
hsa-mir-3662,MYOCD,miRNA-Genes
hsa-mir-3662,CYP2U1,miRNA-Genes
hsa-mir-3662,SMIM19,miRNA-Genes
hsa-mir-3662,ARL11,miRNA-Genes
hsa-mir-3662,MED12L,miRNA-Genes
hsa-mir-3662,ARL8A,miRNA-Genes
hsa-mir-3662,BBS5,miRNA-Genes
hsa-mir-3662,SGPP2,miRNA-Genes
hsa-mir-3662,UBXN2B,miRNA-Genes
hsa-mir-3662,NACC2,miRNA-Genes
hsa-mir-3662,ZNF578,miRNA-Genes
hsa-mir-3662,ZNF548,miRNA-Genes
hsa-mir-3662,PDIK1L,miRNA-Genes
hsa-mir-3662,SRARP,miRNA-Genes
hsa-mir-3662,MARVELD2,miRNA-Genes
hsa-mir-3662,CNKSR3,miRNA-Genes
hsa-mir-3662,ESCO2,miRNA-Genes
hsa-mir-3662,TOGARAM2,miRNA-Genes
hsa-mir-3662,PARP15,miRNA-Genes
hsa-mir-3662,ZNF800,miRNA-Genes
hsa-mir-3662,SSBP4,miRNA-Genes
hsa-mir-3662,ADAMTS18,miRNA-Genes
hsa-mir-3662,NBPF11,miRNA-Genes
hsa-mir-3662,JMJD1C,miRNA-Genes
hsa-mir-3662,ATXN7L1,miRNA-Genes
hsa-mir-3662,ZDHHC20,miRNA-Genes
hsa-mir-3662,TMEM196,miRNA-Genes
hsa-mir-3662,GPR137C,miRNA-Genes
hsa-mir-3662,C17orf58,miRNA-Genes
hsa-mir-3662,FAM102B,miRNA-Genes
hsa-mir-3662,ZNF181,miRNA-Genes
hsa-mir-3662,SPOPL,miRNA-Genes
hsa-mir-3662,ZNF680,miRNA-Genes
hsa-mir-3662,SOGA3,miRNA-Genes
hsa-mir-3662,XKR9,miRNA-Genes
hsa-mir-3662,RBM12B,miRNA-Genes
hsa-mir-3662,SNX19,miRNA-Genes
hsa-mir-3662,PRR26,miRNA-Genes
hsa-mir-3662,TRIM72,miRNA-Genes
hsa-mir-3662,GPX8,miRNA-Genes
hsa-mir-3662,WEE2,miRNA-Genes
hsa-mir-3662,SHISA9,miRNA-Genes
hsa-mir-3662,RNF103-CHMP3,miRNA-Genes
hsa-mir-3662,HSPE1-MOB4,miRNA-Genes
hsa-mir-5683,BTG1,miRNA-Genes
hsa-mir-5683,CAPZA2,miRNA-Genes
hsa-mir-5683,RUNX1T1,miRNA-Genes
hsa-mir-5683,CCNB1,miRNA-Genes
hsa-mir-5683,CSTF1,miRNA-Genes
hsa-mir-5683,EPHX2,miRNA-Genes
hsa-mir-5683,GSK3B,miRNA-Genes
hsa-mir-5683,HDGF,miRNA-Genes
hsa-mir-5683,HNRNPU,miRNA-Genes
hsa-mir-5683,INCENP,miRNA-Genes
hsa-mir-5683,KCNN3,miRNA-Genes
hsa-mir-5683,MEIS3P1,miRNA-Genes
hsa-mir-5683,MLLT1,miRNA-Genes
hsa-mir-5683,PDE3B,miRNA-Genes
hsa-mir-5683,PDPK1,miRNA-Genes
hsa-mir-5683,PGK1,miRNA-Genes
hsa-mir-5683,PLCG2,miRNA-Genes
hsa-mir-5683,PMAIP1,miRNA-Genes
hsa-mir-5683,PPP1CB,miRNA-Genes
hsa-mir-5683,RAN,miRNA-Genes
hsa-mir-5683,RDX,miRNA-Genes
hsa-mir-5683,RGR,miRNA-Genes
hsa-mir-5683,SOD2,miRNA-Genes
hsa-mir-5683,SRP9,miRNA-Genes
hsa-mir-5683,SYT1,miRNA-Genes
hsa-mir-5683,TCEA1,miRNA-Genes
hsa-mir-5683,ELOC,miRNA-Genes
hsa-mir-5683,GCFC2,miRNA-Genes
hsa-mir-5683,UGCG,miRNA-Genes
hsa-mir-5683,USP1,miRNA-Genes
hsa-mir-5683,PTP4A1,miRNA-Genes
hsa-mir-5683,NCK2,miRNA-Genes
hsa-mir-5683,PIAS1,miRNA-Genes
hsa-mir-5683,KHSRP,miRNA-Genes
hsa-mir-5683,STC2,miRNA-Genes
hsa-mir-5683,WASL,miRNA-Genes
hsa-mir-5683,SLC28A1,miRNA-Genes
hsa-mir-5683,HS6ST1,miRNA-Genes
hsa-mir-5683,KCNK6,miRNA-Genes
hsa-mir-5683,MORF4L2,miRNA-Genes
hsa-mir-5683,MTFR1,miRNA-Genes
hsa-mir-5683,SLC25A44,miRNA-Genes
hsa-mir-5683,C2CD5,miRNA-Genes
hsa-mir-5683,GOLGA5,miRNA-Genes
hsa-mir-5683,TSPAN2,miRNA-Genes
hsa-mir-5683,AKAP8,miRNA-Genes
hsa-mir-5683,DLC1,miRNA-Genes
hsa-mir-5683,CRTAP,miRNA-Genes
hsa-mir-5683,RBCK1,miRNA-Genes
hsa-mir-5683,POLQ,miRNA-Genes
hsa-mir-5683,MTHFD2,miRNA-Genes
hsa-mir-5683,KDELR2,miRNA-Genes
hsa-mir-5683,PDCD10,miRNA-Genes
hsa-mir-5683,TTLL12,miRNA-Genes
hsa-mir-5683,CBX5,miRNA-Genes
hsa-mir-5683,SLC7A11,miRNA-Genes
hsa-mir-5683,ZNF318,miRNA-Genes
hsa-mir-5683,HINFP,miRNA-Genes
hsa-mir-5683,BLOC1S6,miRNA-Genes
hsa-mir-5683,EML4,miRNA-Genes
hsa-mir-5683,RACGAP1,miRNA-Genes
hsa-mir-5683,TMOD3,miRNA-Genes
hsa-mir-5683,HILPDA,miRNA-Genes
hsa-mir-5683,SCARA3,miRNA-Genes
hsa-mir-5683,DNAJC10,miRNA-Genes
hsa-mir-5683,LY6K,miRNA-Genes
hsa-mir-5683,PQLC2,miRNA-Genes
hsa-mir-5683,PINX1,miRNA-Genes
hsa-mir-5683,LRRC20,miRNA-Genes
hsa-mir-5683,KIF21A,miRNA-Genes
hsa-mir-5683,PNRC2,miRNA-Genes
hsa-mir-5683,LRIF1,miRNA-Genes
hsa-mir-5683,GABRQ,miRNA-Genes
hsa-mir-5683,ZNF608,miRNA-Genes
hsa-mir-5683,ELOVL5,miRNA-Genes
hsa-mir-5683,MPP5,miRNA-Genes
hsa-mir-5683,MEAF6,miRNA-Genes
hsa-mir-5683,DSN1,miRNA-Genes
hsa-mir-5683,ORAI2,miRNA-Genes
hsa-mir-5683,TMEM246,miRNA-Genes
hsa-mir-5683,DOCK7,miRNA-Genes
hsa-mir-5683,GTPBP10,miRNA-Genes
hsa-mir-5683,C12orf65,miRNA-Genes
hsa-mir-5683,MYLK3,miRNA-Genes
hsa-mir-5683,SFXN1,miRNA-Genes
hsa-mir-5683,CYGB,miRNA-Genes
hsa-mir-5683,ZNF428,miRNA-Genes
hsa-mir-5683,ADAMTS17,miRNA-Genes
hsa-mir-5683,TVP23C,miRNA-Genes
hsa-mir-5683,RNF152,miRNA-Genes
hsa-mir-5683,ZSCAN25,miRNA-Genes
hsa-mir-5683,ZNF620,miRNA-Genes
hsa-mir-5683,EPGN,miRNA-Genes
hsa-mir-5683,SPRYD4,miRNA-Genes
hsa-mir-5683,PLA2G4D,miRNA-Genes
hsa-mir-5683,KANSL1,miRNA-Genes
hsa-mir-5683,POTED,miRNA-Genes
hsa-mir-5683,GPR141,miRNA-Genes
hsa-mir-5683,PGAM4,miRNA-Genes
hsa-mir-5683,WDR82P1,miRNA-Genes
hsa-mir-7705,FGF10,miRNA-Genes
hsa-mir-7705,GLRA2,miRNA-Genes
hsa-mir-7705,GUCY1A2,miRNA-Genes
hsa-mir-7705,H3F3B,miRNA-Genes
hsa-mir-7705,LAMA4,miRNA-Genes
hsa-mir-7705,PAFAH1B2,miRNA-Genes
hsa-mir-7705,PPP2CA,miRNA-Genes
hsa-mir-7705,RYK,miRNA-Genes
hsa-mir-7705,SC5D,miRNA-Genes
hsa-mir-7705,TAF13,miRNA-Genes
hsa-mir-7705,UQCRB,miRNA-Genes
hsa-mir-7705,SLC30A1,miRNA-Genes
hsa-mir-7705,CSDE1,miRNA-Genes
hsa-mir-7705,SEC22C,miRNA-Genes
hsa-mir-7705,SOCS5,miRNA-Genes
hsa-mir-7705,NUDT3,miRNA-Genes
hsa-mir-7705,RAB18,miRNA-Genes
hsa-mir-7705,KLHDC10,miRNA-Genes
hsa-mir-7705,ENDOD1,miRNA-Genes
hsa-mir-7705,EXOSC2,miRNA-Genes
hsa-mir-7705,ISCU,miRNA-Genes
hsa-mir-7705,ARHGEF26,miRNA-Genes
hsa-mir-7705,KLHL3,miRNA-Genes
hsa-mir-7705,GPSM2,miRNA-Genes
hsa-mir-7705,RDH11,miRNA-Genes
hsa-mir-7705,HSD17B12,miRNA-Genes
hsa-mir-7705,HOOK1,miRNA-Genes
hsa-mir-7705,NCBP3,miRNA-Genes
hsa-mir-7705,KIF21A,miRNA-Genes
hsa-mir-7705,TMEM30A,miRNA-Genes
hsa-mir-7705,KLHL7,miRNA-Genes
hsa-mir-7705,KIAA1143,miRNA-Genes
hsa-mir-7705,ZMAT3,miRNA-Genes
hsa-mir-7705,CREB3L2,miRNA-Genes
hsa-mir-7705,RAPH1,miRNA-Genes
hsa-mir-7705,KRI1,miRNA-Genes
hsa-mir-7705,WDR77,miRNA-Genes
hsa-mir-7705,BRCC3,miRNA-Genes
hsa-mir-7705,CEP97,miRNA-Genes
hsa-mir-7705,TBL1XR1,miRNA-Genes
hsa-mir-7705,LCOR,miRNA-Genes
hsa-mir-7705,ZNF347,miRNA-Genes
hsa-mir-7705,PLXDC2,miRNA-Genes
hsa-mir-7705,CEP89,miRNA-Genes
hsa-mir-7705,PAQR8,miRNA-Genes
hsa-mir-7705,PALM2,miRNA-Genes
hsa-mir-7705,CYGB,miRNA-Genes
hsa-mir-7705,CMBL,miRNA-Genes
hsa-mir-7705,AKR7L,miRNA-Genes
hsa-mir-7705,GPATCH11,miRNA-Genes
hsa-mir-7705,CYP27C1,miRNA-Genes
hsa-mir-7705,C15orf59,miRNA-Genes
hsa-mir-548ba,ABCB7,miRNA-Genes
hsa-mir-548ba,ACVR2A,miRNA-Genes
hsa-mir-548ba,ANXA11,miRNA-Genes
hsa-mir-548ba,CALM1,miRNA-Genes
hsa-mir-548ba,CBFB,miRNA-Genes
hsa-mir-548ba,CDKN1B,miRNA-Genes
hsa-mir-548ba,CLCN3,miRNA-Genes
hsa-mir-548ba,CSNK2A1,miRNA-Genes
hsa-mir-548ba,EEF1B2,miRNA-Genes
hsa-mir-548ba,FTH1,miRNA-Genes
hsa-mir-548ba,HOXA3,miRNA-Genes
hsa-mir-548ba,IREB2,miRNA-Genes
hsa-mir-548ba,KPNA4,miRNA-Genes
hsa-mir-548ba,PAWR,miRNA-Genes
hsa-mir-548ba,PCDH9,miRNA-Genes
hsa-mir-548ba,PCMT1,miRNA-Genes
hsa-mir-548ba,PMAIP1,miRNA-Genes
hsa-mir-548ba,PPM1A,miRNA-Genes
hsa-mir-548ba,PSMD7,miRNA-Genes
hsa-mir-548ba,PURB,miRNA-Genes
hsa-mir-548ba,PEX2,miRNA-Genes
hsa-mir-548ba,SLC5A3,miRNA-Genes
hsa-mir-548ba,SNTB2,miRNA-Genes
hsa-mir-548ba,ZNF138,miRNA-Genes
hsa-mir-548ba,SLC7A5,miRNA-Genes
hsa-mir-548ba,LAMTOR3,miRNA-Genes
hsa-mir-548ba,NUP155,miRNA-Genes
hsa-mir-548ba,SECISBP2L,miRNA-Genes
hsa-mir-548ba,ARHGAP11A,miRNA-Genes
hsa-mir-548ba,HS3ST1,miRNA-Genes
hsa-mir-548ba,PARP2,miRNA-Genes
hsa-mir-548ba,IPO7,miRNA-Genes
hsa-mir-548ba,ABHD2,miRNA-Genes
hsa-mir-548ba,MRPL3,miRNA-Genes
hsa-mir-548ba,BICD2,miRNA-Genes
hsa-mir-548ba,LATS2,miRNA-Genes
hsa-mir-548ba,PCDH17,miRNA-Genes
hsa-mir-548ba,CRNKL1,miRNA-Genes
hsa-mir-548ba,CDCA4,miRNA-Genes
hsa-mir-548ba,FBXW7,miRNA-Genes
hsa-mir-548ba,NDUFA12,miRNA-Genes
hsa-mir-548ba,ZNF253,miRNA-Genes
hsa-mir-548ba,PSMG2,miRNA-Genes
hsa-mir-548ba,FAM160B1,miRNA-Genes
hsa-mir-548ba,ENPP5,miRNA-Genes
hsa-mir-548ba,PLEKHA1,miRNA-Genes
hsa-mir-548ba,ELOVL5,miRNA-Genes
hsa-mir-548ba,PLA2G2F,miRNA-Genes
hsa-mir-548ba,NUCKS1,miRNA-Genes
hsa-mir-548ba,GID4,miRNA-Genes
hsa-mir-548ba,AKIRIN1,miRNA-Genes
hsa-mir-548ba,MCMBP,miRNA-Genes
hsa-mir-548ba,SLC38A1,miRNA-Genes
hsa-mir-548ba,MRO,miRNA-Genes
hsa-mir-548ba,KREMEN1,miRNA-Genes
hsa-mir-548ba,ARID5B,miRNA-Genes
hsa-mir-548ba,FYTTD1,miRNA-Genes
hsa-mir-548ba,MAP3K21,miRNA-Genes
hsa-mir-548ba,LCOR,miRNA-Genes
hsa-mir-548ba,ADO,miRNA-Genes
hsa-mir-548ba,MB21D1,miRNA-Genes
hsa-mir-548ba,PCMTD1,miRNA-Genes
hsa-mir-548ba,SPIN4,miRNA-Genes
hsa-mir-548ba,PRUNE2,miRNA-Genes
hsa-mir-548ba,VMA21,miRNA-Genes
hsa-mir-548ba,SPRYD4,miRNA-Genes
hsa-mir-548ba,CAVIN1,miRNA-Genes
hsa-mir-548ba,C5orf51,miRNA-Genes
hsa-mir-548ba,ZNF260,miRNA-Genes
hsa-mir-548ba,TOMM5,miRNA-Genes
hsa-let-7c,ZZZ3,miRNA-Genes
hsa-let-7a-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7a-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7b-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7b-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7c-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7c-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7d-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7d-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7e-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7e-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7f-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7f-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7g-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7g-5p,G2E3-AS1,miRNA-lncRNA
hsa-let-7i-5p,HOXA11-AS,miRNA-lncRNA
hsa-let-7i-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-1-3p,LINC01518,miRNA-lncRNA
hsa-mir-1-3p,HOTAIR,miRNA-lncRNA
hsa-mir-103a-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-103a-3p,PCAT18,miRNA-lncRNA
hsa-mir-103a-3p,TRPM2-AS,miRNA-lncRNA
hsa-mir-105-5p,HOXA11-AS,miRNA-lncRNA
hsa-mir-105-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-106a-5p,LINC01194,miRNA-lncRNA
hsa-mir-106a-5p,HOTAIR,miRNA-lncRNA
hsa-mir-106b-5p,LINC01194,miRNA-lncRNA
hsa-mir-106b-5p,HOTAIR,miRNA-lncRNA
hsa-mir-107,DLX6-AS1,miRNA-lncRNA
hsa-mir-107,PCAT18,miRNA-lncRNA
hsa-mir-107,TRPM2-AS,miRNA-lncRNA
hsa-mir-1180-5p,LINC00858,miRNA-lncRNA
hsa-mir-1193,HOXA11-AS,miRNA-lncRNA
hsa-mir-122-5p,MIR205HG,miRNA-lncRNA
hsa-mir-122-5p,KCNMB2-AS1,miRNA-lncRNA
hsa-mir-124-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-124-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-1245b-5p,MIR548XHG,miRNA-lncRNA
hsa-mir-1249-3p,DUXAP8,miRNA-lncRNA
hsa-mir-1251-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-1251-5p,LINC01146,miRNA-lncRNA
hsa-mir-1252-5p,DUXAP8,miRNA-lncRNA
hsa-mir-1252-5p,DUXAP8,miRNA-lncRNA
hsa-mir-125a-5p,PCAT18,miRNA-lncRNA
hsa-mir-125b-5p,PCAT18,miRNA-lncRNA
hsa-mir-126-5p,HOTAIR,miRNA-lncRNA
hsa-mir-1269a,PURPL,miRNA-lncRNA
hsa-mir-1269b,PURPL,miRNA-lncRNA
hsa-mir-127-3p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-127-3p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-1276,DLX6-AS1,miRNA-lncRNA
hsa-mir-1277-5p,LINC01087,miRNA-lncRNA
hsa-mir-1277-5p,PURPL,miRNA-lncRNA
